Address,Prices,Bedroom,Bathroom,Parking,Type
"3/6 Charles Avenue, 
HALLAM VIC 3803",$540 Per Week LEASED,3,2,2,Townhouse
"75 Glastonbury Drive, 
HIGHTON VIC 3216",$540 weekly,3,2,2,House
"125/77-81 Hobsons Road, 
KENSINGTON VIC 3031",$540 per week,2,1,1,Apartment / Unit / Flat
"10 Chatfield Street, 
KINGSVILLE VIC 3012",$540 per week,3,1,4,House
"10 Chatfield Street, 
KINGSVILLE VIC 3012",$540.00,3,1,3,House
"1/11 Tyquin Street, 
LAVERTON VIC 3028",$540,3,2,2,House
"3/36 Paxton Street, 
MALVERN EAST VIC 3145",$540.00,2,1,1,Apartment / Unit / Flat
"30A Manning Road, 
MALVERN EAST VIC 3145",$540,2,1,1,House
"26A William Street, 
MCCRAE VIC 3938",$540 pw,3,2,2,House
"3803/200 Spencer Street, 
MELBOURNE VIC 3000",$540,1,1,1,Apartment / Unit / Flat
"405/155 Franklin Street, 
MELBOURNE VIC 3000",$540 per week,1,1, ,Apartment / Unit / Flat
"20 Botwood Street, 
MICKLEHAM VIC 3064",$540.00 pw,4,2,2,House
"1/134 Mill Park Drive, 
MILL PARK VIC 3082",$540 PER WEEK,3,2,2,Townhouse
"7/119 McDonald Street, 
MORDIALLOC VIC 3195",$540 pw,2,1,1,Apartment / Unit / Flat
"11 Richardson Drive, 
MORNINGTON VIC 3931",$540 Per Week,3,1,1,House
"5/6 Benjamin Street, 
MOUNT MARTHA VIC 3934",$540 per week,2,2,1,Apartment / Unit / Flat
"29 Merrill Street, 
MULGRAVE VIC 3170",$540 pw,3,1,5,House
"34 Einstein Avenue, 
MULGRAVE VIC 3170",$540.00,3,1,2,House
"1 Mustang Avenue, 
NARRE WARREN VIC 3805",$560 Per Week,3,2,2,House
"34 Filmer Crescent, 
NARRE WARREN SOUTH VIC 3805",$540 Per Week,3,2,2,House
