Address,Prices,Bedroom,Bathroom,Parking,Type
"2210/135 A'Beckett Street, 
MELBOURNE VIC 3000",$650,2,1,1,Apartment / Unit / Flat
"1901/155 Franklin Street, 
MELBOURNE VIC 3000",$650 per week pw,2,1, ,Apartment / Unit / Flat
"902/233 Collins Street, 
MELBOURNE VIC 3004",$650.00,1,1, ,Apartment / Unit / Flat
"1305/38 Rose Lane, 
MELBOURNE VIC 3000",$650pw / $2824pcm,2,1, ,Apartment / Unit / Flat
"132/33 Latrobe Street, 
MELBOURNE VIC 3000",$650.00,2,1,1,Apartment / Unit / Flat
"411/12 Queens Road, 
MELBOURNE VIC 3004",$650 per week,2,2,1,Apartment / Unit / Flat
"301/68 La Trobe Street, 
MELBOURNE VIC 3000",$650 per week,2,1,1,Apartment / Unit / Flat
"2313/618 Lonsdale Street, 
MELBOURNE VIC 3000",$650.00,2,1,1,Apartment / Unit / Flat
"507/610 St Kilda Road, 
MELBOURNE VIC 3004",$650,2,1,1,Apartment / Unit / Flat
"15 Pythagoras Street, 
MERNDA VIC 3754",$650 per week,5,3,2,House
"366 Richardson Street, 
MIDDLE PARK VIC 3206",$650.00,2,2, ,House
"14 Homestead Place, 
MILL PARK VIC 3082",ON HOLD - Under Renovations,4,2,2,House
"1220/40 Hall Street, 
MOONEE PONDS VIC 3039",$650,2,2,1,Apartment / Unit / Flat
"3/141 Park Street, 
MOONEE PONDS VIC 3039",$650.00,3,2,1,Townhouse
"1305/40 Hall Street, 
MOONEE PONDS VIC 3039",$650,2,2,1,Apartment / Unit / Flat
"2/101 White Street, 
MORDIALLOC VIC 3195",$650.00,2,2,1,Townhouse
"20A Park Street, 
MORDIALLOC VIC 3195",$650.00,2,2,1,Townhouse
"1 David Lane, 
MORNINGTON VIC 3931",$650,3,2,2,Townhouse
"92 Maxwell Street, 
MORNINGTON VIC 3931",$650 per week,3,2,2,House
"22 Rainbow Place, 
MORNINGTON VIC 3931",$650 pw,3,2,2,Townhouse
