Address,Prices,Bedroom,Bathroom,Parking,Type
"3506/618 Lonsdale Street, 
MELBOURNE VIC 3000",$750 pw,2,1,1,Apartment / Unit / Flat
"1207/270 King Street, 
MELBOURNE VIC 3000",$750 per week,2,2, ,Apartment / Unit / Flat
"3208/228 La Trobe Street, 
MELBOURNE VIC 3000",$750 Per Week,2,1, ,Apartment / Unit / Flat
"3001/33 MacKenzie Street, 
MELBOURNE VIC 3000",$750 per week pw,2,2,1,Apartment / Unit / Flat
"1208/618 LONSDALE Street, 
MELBOURNE VIC 3000",$750 per week,2,2,1,Apartment / Unit / Flat
"808/8 Sutherland Street, 
MELBOURNE VIC 3000",$750 per week,2,2, ,Apartment / Unit / Flat
"G07/95 Buckley Street, 
MOONEE PONDS VIC 3039",$750pw / $3259 pcm,2,2,2,Apartment / Unit / Flat
"104 Chapel Road, 
MOORABBIN VIC 3189",UNDER APPLICATION,3,1,2,House
"1/68 Barkly Street, 
MORDIALLOC VIC 3195",$750 Per Week,3,2,2,Townhouse
"22 Botany Walk, 
MORNINGTON VIC 3931",$750,4,3,4,House
"8 Wiringa Crescent, 
MOUNT ELIZA VIC 3930",$750 per week,3,1,4,House
"62 Old Mornington Road, 
MOUNT ELIZA VIC 3930",$750 pw,4,2,1,House
"9 Raymond Street, 
MOUNT MARTHA VIC 3934",$750 pw,3,2,2,House
"2/115 Stephensons Road, 
MOUNT WAVERLEY VIC 3149",$750,4,2,2,Townhouse
"2 Malone Grove, 
MULGRAVE VIC 3170",$750,3,2,2,House
"10 Delamere Close, 
MULGRAVE VIC 3170",$750,4,3,2,House
"54B Murrumbeena Crescent, 
MURRUMBEENA VIC 3163",$750,3,1,2,House
"13 Schutt Street, 
NEWPORT VIC 3015",$750.00,3,2,1,House
"910/33 Blackwood Street, 
NORTH MELBOURNE VIC 3051",$750 per week,2,1,1,Apartment / Unit / Flat
"6 Haines Street, 
NORTH MELBOURNE VIC 3051",$750.00,4,1, ,House
