Address,Prices,Bedroom,Bathroom,Parking,Type
"1/85 Castlewood Street, 
BENTLEIGH EAST VIC 3165",$795.00,4,2,2,House
"51 DEAKIN STREET, 
BENTLEIGH EAST VIC 3165",$800 per week,4,2,5,House
"5 Sunview Place, 
BERWICK VIC 3806",$800 Per Week,5,3,2,House
"36 Hector Close, 
BITTERN VIC 3918",$800 pw,4,2,2,House
"40 Hector Close, 
BITTERN VIC 3918",$800 pw,4,2,2,House
"11 Boxshall Street, 
BRIGHTON VIC 3186",$800 pw,3,1,2,House
"63 Durrant Street, 
BRIGHTON VIC 3186",$800,3,1,2,House
"1/71 Martin Street, 
BRIGHTON VIC 3186",$800 per week,2,1,2,Apartment / Unit / Flat
"6/12 Wellington Street, 
BRIGHTON VIC 3186",$800.00,3,2,2,Apartment / Unit / Flat
"325 Clarkes Road, 
BROOKFIELD VIC 3338",$800,4,1, ,House
"22 Cassels Road, 
BRUNSWICK VIC 3056",$800,4,1,2,House
"19 Milward Street, 
BRUNSWICK VIC 3056",$800,2,2,1,Townhouse
"7 O'Grady Street, 
BRUNSWICK VIC 3056",$800.00,3,1,1,House
"3 Elesbury Avenue, 
BRUNSWICK EAST VIC 3057",$795,3,2,1,Townhouse
"18 Burnell Street, 
BRUNSWICK WEST VIC 3055",$800.00,3,1, ,House
"18 Summit Road, 
BURWOOD VIC 3125",$800.00,4,2,3,House
"3713/160 Victoria St, 
CARLTON VIC 3053",$800 per week,2,2, ,Apartment / Unit / Flat
"413 Station Street, 
CARLTON NORTH VIC 3054",$800PW / $3476PCM,2,1,1,House
"L604/12 Caulfield Boulevard, 
CAULFIELD NORTH VIC 3161",$800,1,1,1,Apartment / Unit / Flat
"12 Kinross Avenue, 
CAULFIELD NORTH VIC 3161",$795.00 pw,4,3,2,House
