Address,Prices,Bedroom,Bathroom,Parking,Type
"1006/220 Spencer St, 
MELBOURNE VIC 3000",$500 weekly,1,1, ,House
"916/220 Spencer Street, 
MELBOURNE VIC 3000",$500.00,1,1, ,Apartment / Unit / Flat
"5 Long Tree Drive, 
MELTON WEST VIC 3337",$500 pw,4,2,3,House
"5/31 Albenca Street, 
MENTONE VIC 3194",$500.00,2,1,2,Apartment / Unit / Flat
"1/12 Albenca Street, 
MENTONE VIC 3194",$500,2,1,2,Apartment / Unit / Flat
"2/96 Latrobe Street, 
MENTONE VIC 3194",$500.00,2,1,1,Apartment / Unit / Flat
"3 Tubb Street, 
MERNDA VIC 3754",$500.00 per week,4,2,2,House
"3 William Street, 
MERNDA VIC 3754",$500 per week,4,2,2,Townhouse
"38 Harriers Street, 
MERNDA VIC 3754",$500 per week,3,2,2,House
"8 Southdown Rise, 
MERNDA VIC 3754",$500 / Wk pw,4,2,2,House
"40 Sugarcane Street, 
MICKLEHAM VIC 3064",$500 per week,4,2,2,House
"56 Inkerman Crescent, 
MICKLEHAM VIC 3064",$500 PER WEEK,4,2,1,House
"33 Nectar Street, 
MICKLEHAM VIC 3064",$500,4,2,2,House
"15/28 Patterson Street, 
MIDDLE PARK VIC 3206",$500.00,1,1,1,Apartment / Unit / Flat
"8 Strickland Avenue, 
MILL PARK VIC 3082",$500 pw,3,2,4,House
"212/40 Hall Street, 
MOONEE PONDS VIC 3039",$500,1,1,1,Apartment / Unit / Flat
"5/107 Wilson Street, 
MOONEE PONDS VIC 3039",$500 per week,2,1,1,Apartment / Unit / Flat
"9/48-50 Evans Street, 
MOONEE PONDS VIC 3039",$500pw/$2173pcm,2,1,1,Townhouse
"210/9 Shuter Street, 
MOONEE PONDS VIC 3039",$500PW / $2173PCM,1,1,1,Apartment / Unit / Flat
"1315/40 Hall Street, 
MOONEE PONDS VIC 3039",$500,1,1,1,Apartment / Unit / Flat
