Address,Prices,Bedroom,Bathroom,Parking,Type
"1/42 Hillcrest Road, 
FRANKSTON VIC 3199",$660.00 per week,4,2,2,Townhouse
"3/113-115 Albert Street, 
GEELONG WEST VIC 3218",$660 per week,3,2,2,Townhouse
"8B Admiral Court, 
HIGHTON VIC 3216",$660,3,2,2,Townhouse
"108 Poath Road, 
HUGHESDALE VIC 3166",$660,3,2,1,Apartment / Unit / Flat
"47 Ormond Street, 
KENSINGTON VIC 3031",$660 per week,3,1,1,House
"17 Gordon Crescent, 
KENSINGTON VIC 3031",$660 per week,3,1, ,House
"3 Tilly Place, 
LYNBROOK VIC 3975","$660pw | $2,868pcm",4,2,2,House
"401/77 Queens Road, 
MELBOURNE VIC 3004",$660,2,2,1,Apartment / Unit / Flat
"2503/135 A'Beckett Street, 
MELBOURNE VIC 3000",$660/w & Furnished,2,1, ,Apartment / Unit / Flat
"3803/228 La Trobe Street, 
MELBOURNE VIC 3000",$660 per week,2,1, ,Apartment / Unit / Flat
"1105/11 Rose Lane, 
MELBOURNE VIC 3000",$660 Per Week,2,1, ,Apartment / Unit / Flat
"347/299 Spring Street, 
MELBOURNE VIC 3000",$660.00,2,1,1,Apartment / Unit / Flat
"63 Robertson Drive, 
MORNINGTON VIC 3931",$660,4,2,3,House
"7 Bambra Street, 
MOUNT ELIZA VIC 3930",$660.00,3,2,2,House
"11 Clarendon Street, 
NEWTOWN VIC 3220",$660.00 per week,3,3,1,House
"2/41-43 Leinster Grove, 
NORTHCOTE VIC 3070",$660.00,2,1,1,Apartment / Unit / Flat
"2/7 Heath Avenue, 
OAKLEIGH VIC 3166",$660 per week,3,2,2,House
"24A Lalor Street, 
PORT MELBOURNE VIC 3207",$660 per week,2,2, ,Apartment / Unit / Flat
"1/573 High Street, 
PRAHRAN VIC 3181",$660,2,1,1,Apartment / Unit / Flat
"1119/259 Normanby Road, 
SOUTH MELBOURNE VIC 3205",$660,1,1, ,Apartment / Unit / Flat
