Address,Prices,Bedroom,Bathroom,Parking,Type
"401/89 Roden Street, 
WEST MELBOURNE VIC 3003",$700 per week *Fully Furnished*,2,1, ,Apartment / Unit / Flat
"133 Rosslyn Street, 
WEST MELBOURNE VIC 3003",$700,1,1,1,Apartment / Unit / Flat
"706/5 Wominjeka Walk, 
WEST MELBOURNE VIC 3003",$700 PER WEEK,2,2,1,Apartment / Unit / Flat
"UNIT 1003/65 DUDLEY STREET, 
WEST MELBOURNE VIC 3003",$700 per week,2,2, ,Apartment / Unit / Flat
"1308/105 Batman Street, 
WEST MELBOURNE VIC 3003",$700 per week,2,2,1,Apartment / Unit / Flat
"1504/393 Spencer Street, 
WEST MELBOURNE VIC 3003",$700 per week,2,2,1,Apartment / Unit / Flat
"805/393 Spencer Street, 
WEST MELBOURNE VIC 3003",$700 per week,2,2,1,Apartment / Unit / Flat
"1710/393 Spencer Street, 
WEST MELBOURNE VIC 3003",$700 per week,2,2,1,Apartment / Unit / Flat
"1404/65 Dudley Street, 
WEST MELBOURNE VIC 3003",$700 per Week,2,2, ,Apartment / Unit / Flat
"419/288 Adderley Street, 
WEST MELBOURNE VIC 3003",$700 pw,2,2,1,Apartment / Unit / Flat
"15 Ashford Crescent, 
WESTMEADOWS VIC 3049",$700 per week,4,1,1,House
"70 View Mount Road, 
WHEELERS HILL VIC 3150",$700,4,2,2,House
"1 Sara Drive, 
WHEELERS HILL VIC 3150",$700,3,2,1,House
"9 Stoneleigh Circuit, 
WILLIAMS LANDING VIC 3027",$695 per Week,4,2,2,House
"203/1A Peel Street, 
WINDSOR VIC 3181",$700 per week,2,2,1,Apartment / Unit / Flat
"1055 Merriang Road, 
WOODSTOCK VIC 3751",$700,3,1, ,House
"11 Collins Street, 
ORMOND VIC 3204",DEPOSIT TAKEN,3,1,3,House
"50 Fisher Parade, 
ASCOT VALE VIC 3032",$710pw / $3085pcm,4,1,2,House
"1403/518 Swanston Street, 
CARLTON VIC 3053",$710 weekly,2,2, ,Apartment / Unit / Flat
"824 Lygon Street, 
CARLTON NORTH VIC 3054",$710 per week,2,1,1,House
