Address,Prices,Bedroom,Bathroom,Parking,Type
"11 Lakewood Blvd, 
MELTON VIC 3337",$420,3,2,2,House
"81 Hume avenue, 
MELTON SOUTH VIC 3338",$420,3,1,2,House
"3 Cook Road, 
MELTON SOUTH VIC 3338",$420,4,1,4,House
"3/26 Bourke Street, 
MENTONE VIC 3194",$420 per week,1,1,1,Apartment / Unit / Flat
"9/9 Kincaid Drive, 
MERNDA VIC 3754",$420 Per Week,2,1,1,Apartment / Unit / Flat
"2/17 Turtur Close, 
MILL PARK VIC 3082","$420 pw / $1,825 pcm",3,1,1,Villa
"5 Blackman Avenue, 
MILL PARK VIC 3082",$420 per week,3,1,2,House
"4/84A Maribyrnong Road, 
MOONEE PONDS VIC 3039",$420.00,2,1,1,Apartment / Unit / Flat
"104/252a Union Rd, 
MOONEE PONDS VIC 3039",$420.00,1,1,1,Apartment / Unit / Flat
"16 Neptune Avenue, 
NEWCOMB VIC 3219",$420.00,3,1,2,House
"2/48 Nicholas Street, 
NEWTOWN VIC 3220",$420,2,1,1,Apartment / Unit / Flat
"2/1 Rich Street, 
NOBLE PARK VIC 3174",$420 per week,2,2,1,Apartment / Unit / Flat
"1A Birdie Ct, 
NORTH GEELONG VIC 3215",$420 weekly,3,1,1,Apartment / Unit / Flat
"23/37 Haines Street, 
NORTH MELBOURNE VIC 3051",$420 pw,2,1, ,Apartment / Unit / Flat
"302/108 Munster Terrace, 
NORTH MELBOURNE VIC 3051",$420 per week,1,1, ,Apartment / Unit / Flat
"2/686 Pascoe Vale Rd, 
OAK PARK VIC 3046",$420,3,1,1,Apartment / Unit / Flat
"14/114-118 Ferntree Gully Rd, 
OAKLEIGH EAST VIC 3166",$420,2,1,1,Apartment / Unit / Flat
"3/10 Wilkinson Ct, 
OCEAN GROVE VIC 3226",$420 weekly,2,1,1,Apartment / Unit / Flat
"216/445 Royal Parade, 
PARKVILLE VIC 3052",$420 Per Week,1,1,1,Apartment / Unit / Flat
"14/46 Manningham Street, 
PARKVILLE VIC 3052",$420,1,1,1,Apartment / Unit / Flat
