Address,Prices,Bedroom,Bathroom,Parking,Type
"11 Hopetoun Crescent, 
COBURG VIC 3058",$700 per week,2,1,1,House
"22 Nicholson Street, 
COBURG VIC 3058",$700 PER WEEK,3,1,1,House
"39 Pentridge Boulevard, 
COBURG VIC 3058",$700 Per Week,3,2,2,Townhouse
"159 Keele St, 
COLLINGWOOD VIC 3066",$700,2,1, ,House
"411/2 Hotham Street, 
COLLINGWOOD VIC 3066","$700 pw / $3,042 pcm",2,2,1,Apartment / Unit / Flat
"404/68 Cambridge Street, 
COLLINGWOOD VIC 3066",$695 per week,2,1,1,Apartment / Unit / Flat
"109/50 Stanley Street, 
COLLINGWOOD VIC 3066",$700,2,2,1,Apartment / Unit / Flat
"6/92 Easey Street, 
COLLINGWOOD VIC 3066",$700.00,2,1,1,Apartment / Unit / Flat
"2215/8 Marmion Place, 
DOCKLANDS VIC 3008",$700 Fully Furnished pw,2,1,1,Apartment / Unit / Flat
"80 Waterfront Way, 
DOCKLANDS VIC 3008",$700 PW - Bills Included - Short term leases,1,1, ,Apartment / Unit / Flat
"1907/100 Harbour Esplanade, 
DOCKLANDS VIC 3008",$700 per week,2,2,1,Apartment / Unit / Flat
"2001S/889 Collins Street, 
DOCKLANDS VIC 3008",$700 per week,2,2,1,Apartment / Unit / Flat
"s 1605/8 Waterview Walk, 
DOCKLANDS VIC 3008",$700/per week,2,1,1,Apartment / Unit / Flat
"1706N/889 Collins Street, 
DOCKLANDS VIC 3008",$700 Per Week,2,1,1,Apartment / Unit / Flat
"2603N/889 Collins Street, 
DOCKLANDS VIC 3008",$700 per week,2,2,1,Apartment / Unit / Flat
"905/81 South Wharf Drive, 
DOCKLANDS VIC 3008",$700/W Unfurnished,2,2,1,Apartment / Unit / Flat
"1401/421 Docklands Drive, 
DOCKLANDS VIC 3008",$700 per week,2,2,1,Apartment / Unit / Flat
"1403N/883 Collins Street, 
DOCKLANDS VIC 3008",$700 Per Week,2,2,1,Apartment / Unit / Flat
"37A Monaco Parade, 
DROMANA VIC 3936",$695 per week,4,3,2,Townhouse
"10/98 Vale St, 
EAST MELBOURNE VIC 3002",$700 weekly,1,1, ,Apartment / Unit / Flat
