Address,Prices,Bedroom,Bathroom,Parking,Type
"302/81 Queens Road, 
MELBOURNE VIC 3000",$370 per week, ,1,1,Studio
"4 Fay St, 
MELTON VIC 3337",$370 weekly,4,1,2,House
"14/62 andrew street, 
MELTON SOUTH VIC 3338",$370,3,1,2,Apartment / Unit / Flat
"36A Claremont Street, 
MOUNT ELIZA VIC 3930",$370 per week,2,1,1,House
"19 Ida Street, 
NIDDRIE VIC 3042",No Inspections Until Further Notice.,3,1,1,House
"3/74 Callander Road, 
NOBLE PARK VIC 3174",$370,2,1,1,Apartment / Unit / Flat
"11 Coleman Court, 
NORLANE VIC 3214",$370 pw,3,1,1,House
"1 Camellia Cres, 
NORLANE VIC 3214",$370 weekly,3,1,1,House
"5/6 Ormond Road, 
ORMOND VIC 3204",$370 per week,1,1,1,Apartment / Unit / Flat
"201/337 Bell Street, 
PASCOE VALE VIC 3044",$370 per week,1,1, ,Apartment / Unit / Flat
"1/186 Frankston-Dandenong Road, 
SEAFORD VIC 3198",$370 / wk,2,1,1,Apartment / Unit / Flat
"74 Arthur Street, 
ST ALBANS VIC 3021",$370,3,1,3,House
"1/37 Crimea Street, 
ST KILDA VIC 3182",$370 per week,1,1,1,Apartment / Unit / Flat
"7/51 Spring Street, 
THOMASTOWN VIC 3074",$370 pw,2,1,1,House
"89/145 Canterbury Road, 
TOORAK VIC 3142",$370 Per Week,1,1, ,Studio
"11 Tadstan Drive, 
TULLAMARINE VIC 3043",$370 Per Week,3,1,2,House
"45 Cottrell Street, 
WERRIBEE VIC 3030",$370 Per Week,3,1,1,House
"3/13 Hogan Grove, 
WERRIBEE VIC 3030",$370,2,1, ,House
"3/231 Princes Hwy, 
WERRIBEE VIC 3030",$370,2,1,2,Apartment / Unit / Flat
"4/227 Princes Highway, 
WERRIBEE VIC 3030",$370 Per Week,2,1,1,Apartment / Unit / Flat
