Address,Prices,Bedroom,Bathroom,Parking,Type
"92 Stevedore Street, 
WILLIAMSTOWN VIC 3016",$650.00,3,1,4,House
"61 Williams Road, 
WINDSOR VIC 3181",$650 Per Week,2,1,2,House
"58 Peel Street, 
WINDSOR VIC 3181",$650.00,2,1, ,House
"111 Peel Street, 
WINDSOR VIC 3181",$650pw / $2824pcm,3,1, ,House
"11 Kilwarrie Street, 
WOLLERT VIC 3750",$650 per week,4,2,2,House
"1/14 Canterbury Street, 
YARRAVILLE VIC 3013",$650 per week,2,1,2,Villa
"2/18 Leckie Street, 
BENTLEIGH VIC 3204",$655.00,2,2,2,Apartment / Unit / Flat
"3/72-76 Ormond Road, 
ASCOT VALE VIC 3032",$660 Per Week,3,1,1,Townhouse
"7/7-13 Kent Street, 
ASCOT VALE VIC 3032",$660pw/$2868pcm,3,1,2,Townhouse
"25 Summit Road, 
BURWOOD VIC 3125",$660,3,2,2,House
"283 Rathdowne Street, 
CARLTON VIC 3053",$660 Per Week,2,1,1,Townhouse
"311/1 Bouverie Street, 
CARLTON VIC 3053",$660 pw,2,2, ,Apartment / Unit / Flat
"6 Morgan Street, 
CARNEGIE VIC 3163",$660 per week,3,1,3,House
"202/2a Imperial Ave, 
CAULFIELD SOUTH VIC 3162",$660 weekly,2,2,1,Apartment / Unit / Flat
"2/5-7 Eva Street, 
CLAYTON VIC 3168",$660 per week,3,3,1,Townhouse
"20 Lomandra Drive, 
CLAYTON SOUTH VIC 3169",$660,3,2,2,Apartment / Unit / Flat
"509/107 Cambridge Street, 
COLLINGWOOD VIC 3066",$660 per week,2,1,1,Apartment / Unit / Flat
"1501W/888 Collins Street Docklands, 
DOCKLANDS VIC 3008",$660 per week,2,1,1,Apartment / Unit / Flat
"1001N/241 Harbour Esplanade, 
DOCKLANDS VIC 3008",$660 Per Week,2,1,1,Apartment / Unit / Flat
"361 Rae Street, 
FITZROY NORTH VIC 3068",$660 PW / $2868 PCM,2,1, ,House
