Address,Prices,Bedroom,Bathroom,Parking,Type
"2007/628 Flinders Street, 
DOCKLANDS VIC 3008",$550PW/$2390pcm,1,1, ,Apartment / Unit / Flat
"207/915 Collins Street, 
DOCKLANDS VIC 3008",$550 per week,1,1, ,Apartment / Unit / Flat
"3 Sandon Crescent, 
DONNYBROOK VIC 3064",$550 PER WEEK,4,2,4,House
"11 Sandon Crescent, 
DONNYBROOK VIC 3064",$550,4,2,2,House
"40 Lochran Road, 
DOREEN VIC 3754",$545 Per Week,4,2,2,House
"17/108 George Street, 
EAST MELBOURNE VIC 3002",$550 Per Week,1,1, ,Apartment / Unit / Flat
"Apt 704/9 Eades Street, 
EAST MELBOURNE VIC 3002",REVIEWING APPLICATIONS,1,1,1,Apartment / Unit / Flat
"538 Victoria Parade, 
EAST MELBOURNE VIC 3002",$550 pw,2,1, ,House
"3/9 Garden Avenue, 
EAST MELBOURNE VIC 3002",$550 pw,2,1,1,Apartment / Unit / Flat
"815/162 Albert Street, 
EAST MELBOURNE VIC 3002",$550pw/$2390pcm,2,1,1,Apartment / Unit / Flat
"3/6 Garden Avenue, 
EAST MELBOURNE VIC 3002",$550/week,1,1, ,Apartment / Unit / Flat
"38 Bayside Avenue, 
EDITHVALE VIC 3196",$550.00,3,1,1,House
"25 Joffre Street, 
EDITHVALE VIC 3196",$550 per week,3,1,1,House
"57 Frank Street, 
ELTHAM VIC 3095",$550.00,3,1,1,House
"7/157 Brighton Road, 
ELWOOD VIC 3184",$550 Per Week,2,1,1,Apartment / Unit / Flat
"12/56 Tennyson Street, 
ELWOOD VIC 3184",$550.00 per week,3,1,1,Apartment / Unit / Flat
"4/89 Ormond Road, 
ELWOOD VIC 3184",$550 Per Week,1,1,1,Apartment / Unit / Flat
"3/2 Hood Street, 
ELWOOD VIC 3184",$550 pw,2,1,1,Apartment / Unit / Flat
"3/39 Vautier Street, 
ELWOOD VIC 3184",$550 Per Week,2,1,2,Apartment / Unit / Flat
"3/31 Selwyn Avenue, 
ELWOOD VIC 3184",$550 pw,2,1,1,Apartment / Unit / Flat
