Address,Prices,Bedroom,Bathroom,Parking,Type
"11 Ranfurlie Avenue, 
POINT COOK VIC 3030",$600 pw *Furnished,4,2,2,House
"6/85 Pickles Street, 
PORT MELBOURNE VIC 3207",$600.00,2,1,1,Apartment / Unit / Flat
"91 Raglan Street, 
PORT MELBOURNE VIC 3207",$595 per week,2,1, ,House
"E707/126 Rouse Street, 
PORT MELBOURNE VIC 3207",$595.00,2,1,1,Apartment / Unit / Flat
"103/27 Macquarie Street, 
PRAHRAN VIC 3181",$595,2,1,1,Apartment / Unit / Flat
"603/25 Clifton St, 
PRAHRAN VIC 3181",$600 weekly,2,1,1,Apartment / Unit / Flat
"8/123 Chomley Street, 
PRAHRAN VIC 3181",$600 Per Week,2,1,1,Apartment / Unit / Flat
"2/37A Raleigh Street, 
PRAHRAN VIC 3181",$600 per week,2,1,1,Apartment / Unit / Flat
"47 Clifton Street, 
PRAHRAN VIC 3181",$595.00,2,1, ,House
"18 J Street, 
PRESTON VIC 3072",$600,4,2,1,House
"259 Pigdon St, 
PRINCES HILL VIC 3054",$600.00 per week,2,1,1,Terrace
"13 Newton Street, 
RESERVOIR VIC 3073",$600,2,2,1,Townhouse
"2/103 Royal Parade, 
RESERVOIR VIC 3073",$600.00 pw,2,1,1,Townhouse
"3/8 Barry Street, 
RESERVOIR VIC 3073",$600 Per Week,3,1,2,House
"3/103 Royal Parade, 
RESERVOIR VIC 3073",$600 per week,2,1,1,Townhouse
"14 Taylor Avenue, 
RESERVOIR VIC 3073",$600 PER WEEK,3,2,1,Townhouse
"1/35 Barry Street, 
RESERVOIR VIC 3073",$600 PER WEEK,3,2,1,Townhouse
"205/382-384 Burnley Street, 
RICHMOND VIC 3121",$600 weekly,2,2,1,Apartment / Unit / Flat
"3/23 River Street, 
RICHMOND VIC 3121",$595pw / $2585pcm,2,1,1,Apartment / Unit / Flat
"75 Gardner Street, 
RICHMOND VIC 3121",$600 per week,2,1, ,House
