Address,Prices,Bedroom,Bathroom,Parking,Type
"1405/327 La Trobe Street, 
MELBOURNE VIC 3000",$520 weekly,1,1, ,Apartment / Unit / Flat
"1501/250 Elizabeth Street, 
MELBOURNE VIC 3000",$520pw/$2260pcm,2,1, ,Apartment / Unit / Flat
"37 Merino Drive, 
MERNDA VIC 3754",$520 per week,4,2,2,House
"37 Prince Of Wales Avenue, 
MILL PARK VIC 3082",$520 Per Week,4,2,2,House
"44 Peyton Drive, 
MILL PARK VIC 3082",$520,3,2,1,House
"2 Truscott Court, 
MILL PARK VIC 3082",$520,4,2,2,House
"23 Whiteley Street, 
MOUNT DUNEED VIC 3217",APPLICATIONS CLOSED,3,2,2,House
"18 Pemberton Street, 
MOUNT DUNEED VIC 3217",$520.00 per week,4,2,2,House
"482 Highbury Road, 
MOUNT WAVERLEY VIC 3149",$520,3,1,2,House
"8 Keys Court, 
NARRE WARREN VIC 3805",$520 per week | LEASED,3,1,2,House
"22 Abercairn Drive, 
NARRE WARREN SOUTH VIC 3805",$520 per week,4,2,1,House
"3 Hickory Drive, 
NARRE WARREN SOUTH VIC 3805",$520 per week,3,2,2,House
"12 Thorpe Street, 
NEWPORT VIC 3015",$520 pw,3,1,3,House
"3 Mcrobert Street, 
NEWPORT VIC 3015",$520,2,1,1,House
"1/401 Shannon Avenue, 
NEWTOWN VIC 3220",$520.00 per week,3,2,2,Townhouse
"36A Pettitt Cres, 
NORLANE VIC 3214",$520,4,2,2,Townhouse
"8/150 Peel Street, 
NORTH MELBOURNE VIC 3051",$520 pw,1,1,1,Apartment / Unit / Flat
"239 Abbotsford Street, 
NORTH MELBOURNE VIC 3051",$520pw / $2260pcm,2,1,1,House
"211/1213 Centre Road, 
OAKLEIGH SOUTH VIC 3167",$520 Per Week,2,1,1,Apartment / Unit / Flat
"17a Arlington Crescent, 
OCEAN GROVE VIC 3226",$520 pw,3,2,1,House
