Address,Prices,Bedroom,Bathroom,Parking,Type
"19 Mcivor Street, 
BROADMEADOWS VIC 3047",$490,3,1,1,House
"3/3 Gerbert Street, 
BROADMEADOWS VIC 3047",$490 per week,2,2,1,House
"1/20 Walsh Street, 
BROADMEADOWS VIC 3047",$490,3,2,1,Townhouse
"2/20 Walsh Street, 
BROADMEADOWS VIC 3047",$490,3,2,2,Townhouse
"215/21 Plenty Road, 
BUNDOORA VIC 3083",$490 weekly,2,2,1,Apartment / Unit / Flat
"65 Leichhardt Avenue, 
BURNSIDE HEIGHTS VIC 3023",Enquire Now: $490 per week,3,2,2,House
"2 Grenville Grove, 
CAPEL SOUND VIC 3940",$490p/week,3,2,4,House
"69 Swans Way, 
CAPEL SOUND VIC 3940",$490,3,1,3,House
"301/488 SWANSTON STREET, 
CARLTON VIC 3053",$490,2,1, ,Apartment / Unit / Flat
"1002/6 Leicester Street, 
CARLTON VIC 3053",$530 Per Week Partly Furnished,2,1, ,Apartment / Unit / Flat
"4 Studley Park Way, 
CAROLINE SPRINGS VIC 3023",$490 Per Week,3,2,2,House
"1/13 Kalymna Grove, 
CHADSTONE VIC 3148",$490,2,1,2,Townhouse
"20 Arnold Circuit, 
CHARLEMONT VIC 3217",$490 per week,3,2,2,House
"22 Crawford Road, 
CLARINDA VIC 3169",$490.00,3,1,2,House
"26 Yaralla Circuit, 
CLYDE VIC 3978",$490,3,2,2,House
"19 Opportunity Circuit, 
CLYDE NORTH VIC 3978",$490,4,2,2,House
"7 Mortdale Lane, 
CLYDE NORTH VIC 3978",$490 Per Week,2,2,1,Townhouse
"23 Mitta Mitta Street, 
CLYDE NORTH VIC 3978",$490,3,2,2,House
"204M/60 Stanley Street, 
COLLINGWOOD VIC 3066",$490,1,1,1,Apartment / Unit / Flat
"74 Grande Belmond Avenue, 
CRANBOURNE EAST VIC 3977",$490,4,2,2,House
