Address,Prices,Bedroom,Bathroom,Parking,Type
"12/29 Jane Street, 
BERWICK VIC 3806",Under Application,1,1, ,Studio
"787 Park St, 
BRUNSWICK VIC 3056",$300,1,1, ,Apartment / Unit / Flat
"77 Elgar Road, 
BURWOOD VIC 3125",Apply Now - from $300 per week,1,1, ,Apartment / Unit / Flat
"255 Cardigan Street, 
CARLTON VIC 3053",From $300.00 per week,1,1, ,Apartment / Unit / Flat
"204A Stony Point Road, 
CRIB POINT VIC 3919",$300 per week,1,1, ,Apartment / Unit / Flat
"1 William Avenue, 
DANDENONG SOUTH VIC 3175",$300 PER WEEK,1,1, ,Studio
"21a Lindbergh Boulevard, 
DIGGERS REST VIC 3427",$300 Per Week,1,1, ,House
"76B Doveton Avenue, 
EUMEMMERRING VIC 3177",$300 Per Week,1,1, ,Apartment / Unit / Flat
"12/95 Summerhill Road, 
FOOTSCRAY VIC 3011",$300 per week,1,1,1,Apartment / Unit / Flat
"5/9 Gordon Street, 
FOOTSCRAY VIC 3011",$300 P/W,1,1,1,Apartment / Unit / Flat
"Room 3/14 Royle Street, 
FRANKSTON VIC 3199",$300.00,1,1,1,Studio
"3/10 Government Road, 
FRANKSTON VIC 3199",$300 wk,1,1, ,Studio
"130/325 Nepean Highway, 
FRANKSTON VIC 3199",$300 pw,2,1,1,Apartment / Unit / Flat
"5/4-6 Quamby Avenue, 
HAMLYN HEIGHTS VIC 3215",$300 pw,1,1,1,Apartment / Unit / Flat
"Units 1 and 8/78a Vines Road, 
HAMLYN HEIGHTS VIC 3215",$300,1,1, ,Apartment / Unit / Flat
"4/10 Duiker court, 
LANGWARRIN VIC 3910","$1,297 per month", ,1, ,House
"903 Dandenong Road, 
MALVERN EAST VIC 3145",From $300 per week,1,1, ,Apartment / Unit / Flat
"7/60 Andrew Street, 
MELTON SOUTH VIC 3338",$300,2,1,1,Apartment / Unit / Flat
"2/6 Lindel Street, 
NEWCOMB VIC 3219",$300 Per Week,2,1,1,Apartment / Unit / Flat
"2/18 Cumberland Street, 
NEWTOWN VIC 3220",$300.00,1,1,1,Apartment / Unit / Flat
