Address,Prices,Bedroom,Bathroom,Parking,Type
"1002/18 Malone Street, 
GEELONG VIC 3220",$600 per week,2,2,1,Apartment / Unit / Flat
"229 Bellerine St, 
GEELONG VIC 3220",$600 weekly,3,2,2,House
"205 Autumn Street, 
GEELONG WEST VIC 3218",LEASED,3,2,1,House
"98 South Circular Road, 
GLADSTONE PARK VIC 3043",$600,4,1,1,House
"1/48 Lincoln Avenue, 
GLEN WAVERLEY VIC 3150",$600.00,3,2,2,Apartment / Unit / Flat
"2/2 View Road, 
GLEN WAVERLEY VIC 3150",$600,3,1,2,Townhouse
"903C 235 Springvale road, 
GLEN WAVERLEY VIC 3150",$600,1,1,1,Apartment / Unit / Flat
"117 Coleman Parade, 
GLEN WAVERLEY VIC 3150",$600.00,3,1,2,House
"1114/52 O'Sullivan Road, 
GLEN WAVERLEY VIC 3150",$600,2,2,1,Apartment / Unit / Flat
"906/52-54 Osullivan Road, 
GLEN WAVERLEY VIC 3150",$600,2,1,1,Apartment / Unit / Flat
"6/2 Mckelvie Court, 
GLEN WAVERLEY VIC 3150",$600,3,2,1,Townhouse
"40 Hartington Street, 
GLENROY VIC 3046",$600 PW / $2607 PCM,3,2,2,Townhouse
"116B Hilton Street, 
GLENROY VIC 3046","$600 PW / $2,607 PCM",3,3,2,Townhouse
"7/25-29 Logan Street, 
GLENROY VIC 3046",$600pw/$2607pcm,3,2,1,Townhouse
"26 Duranta Drive, 
GOWANBRAE VIC 3043",$600 pw/ $2607 pcm,4,2,2,House
"5 Ellen Close, 
GROVEDALE VIC 3216",$600 per week,4,2,2,House
"1/1 Lockley Street, 
HADFIELD VIC 3046",$600 per week,3,2,2,Townhouse
"10 Aileen Court, 
HALLAM VIC 3803",$600,4,3,2,House
"536 Upper Heidelberg Road, 
HEIDELBERG VIC 3084",$595 Per Week,3,2,3,House
"4B Katoomba Court, 
HEIDELBERG WEST VIC 3081",$600 PW / $2607 PCM,3,1,2,House
