Address,Prices,Bedroom,Bathroom,Parking,Type
"3/97 Huntingdale Road, 
CHADSTONE VIC 3148",$790 Per Week,4,2,2,Townhouse
"2/30 Dennis Street, 
CLAYTON VIC 3168",$790 per week,4,3,1,Townhouse
"17 Beach Parade, 
DRUMCONDRA VIC 3215",$790.00,4,2,4,House
"546 Victoria Parade, 
EAST MELBOURNE VIC 3002",$790 Per Week,3,1, ,House
"36 Parsons Road, 
ELTHAM VIC 3095",$790.00,3,3,2,House
"2/22 Ormond Road, 
ELWOOD VIC 3184",$790.00,2,2,1,Apartment / Unit / Flat
"1/2 William Street, 
ESSENDON VIC 3040",$790 Per Week,4,2,1,Townhouse
"2/231 Brunswick Street, 
FITZROY VIC 3065",$790.00 per week,3,2, ,Townhouse
"33 Victoria Street, 
FOOTSCRAY VIC 3011",$790 per week,3,1,2,House
"33 Victoria Street, 
FOOTSCRAY VIC 3011",$790.00,3,1,1,House
"116 Queensville Street, 
KINGSVILLE VIC 3012",$790pw,3,2,1,House
"2012/160 Spencer Street, 
MELBOURNE VIC 3000",$790 per week,2,2, ,Apartment / Unit / Flat
"1304/14 Queens Road, 
MELBOURNE VIC 3004",$790 Per Week,1,1,1,Apartment / Unit / Flat
"1604/371 Little Lonsdale Street, 
MELBOURNE VIC 3000",Furnished$790 per week,2,2, ,Apartment / Unit / Flat
"4809/157 A'Beckett Street, 
MELBOURNE VIC 3000",$790 per week,2,2, ,Apartment / Unit / Flat
"8 Fraser Street, 
ORMOND VIC 3204",$790.00,3,2,1,House
"5 Stewart Street, 
PRAHRAN VIC 3181",$790 pw,2,1, ,House
"437 Punt Road, 
RICHMOND VIC 3121",$790,3,1,2,House
"1903/9 Power Street, 
SOUTHBANK VIC 3006",$790 per week,2,2,1,Apartment / Unit / Flat
"3411/1 Balston Street, 
SOUTHBANK VIC 3006",$790.00,2,2,1,Apartment / Unit / Flat
