Address,Prices,Bedroom,Bathroom,Parking,Type
"2/100 Madeline Street, 
PRESTON VIC 3072",$520 Per Week,2,1,1,Apartment / Unit / Flat
"4/977-979 High Street, 
RESERVOIR VIC 3073",$520,2,2,1,House
"3 Coleman Crescent, 
RESERVOIR VIC 3073",$520 pw,3,1,2,House
"6/50 Burnley Street, 
RICHMOND VIC 3121",$520.00 per week,2,1,1,Apartment / Unit / Flat
"8/55 Bendigo St, 
RICHMOND VIC 3121",$520 weekly,2,1, ,House
"64 Lorikeet Circuit, 
ROCKBANK VIC 3335",$520 pw,4,2,2,House
"20 Equity Street, 
ROCKBANK VIC 3335",$520,4,2,2,House
"218 Eastbourne Road, 
ROSEBUD VIC 3939",Under application,4,1,2,House
"51 Murray Anderson Road, 
ROSEBUD VIC 3939",$520 pw,3,1,1,House
"4 Higgins Street, 
SAFETY BEACH VIC 3936",$520 per week,3,1,3,House
"2/73 Dromana Parade, 
SAFETY BEACH VIC 3936",$520.00 pw,3,2,2,Apartment / Unit / Flat
"5A The Lakes Boulevard, 
SOUTH MORANG VIC 3752",$520 per week,4,2,2,House
"115/9 Darling Street, 
SOUTH YARRA VIC 3141",$520 per week,1,1,1,Apartment / Unit / Flat
"3/45 Caroline Street, 
SOUTH YARRA VIC 3141",$520,2,1,1,Apartment / Unit / Flat
"615/25 Coventry Street, 
SOUTHBANK VIC 3006",$520.00,1,1, ,Apartment / Unit / Flat
"3507/60 Kavanagh Street, 
SOUTHBANK VIC 3006",$520.00,1,1, ,Apartment / Unit / Flat
"2209/80 Clarendon Street, 
SOUTHBANK VIC 3006",$520.00 per week,1,1,1,Apartment / Unit / Flat
"1110/39 Coventry Street, 
SOUTHBANK VIC 3006",$520.00,2,1, ,Apartment / Unit / Flat
"2107/46-50 Haig St, 
SOUTHBANK VIC 3006",$520,1,1,1,Apartment / Unit / Flat
"2505/70 Southbank Boulevard, 
SOUTHBANK VIC 3006",$520.00,1,1, ,Apartment / Unit / Flat
