Address,Prices,Bedroom,Bathroom,Parking,Type
"14 Rainsford Place, 
MELTON WEST VIC 3337",$350 pw,3,2,2,House
"1/46 Riviera Street, 
MENTONE VIC 3194",$350.00,1,1,1,Apartment / Unit / Flat
"5/30 Riviera Street, 
MENTONE VIC 3194",$350pw/$1521pcm,1,1,1,Apartment / Unit / Flat
"2/108-110 Maribyrnong Road, 
MOONEE PONDS VIC 3039",$350 pw,1,1, ,Apartment / Unit / Flat
"5/14 Hutcheson St, 
MOONEE PONDS VIC 3039",$350 per week,1,1, ,Apartment / Unit / Flat
"6/1 Looker Street, 
MURRUMBEENA VIC 3163",$350.00,1,1,1,Apartment / Unit / Flat
"4/4 Walnut Street, 
MURRUMBEENA VIC 3163",$350 weekly,1,1,1,Apartment / Unit / Flat
"2/2 Manna Gum Court, 
NARRE WARREN VIC 3805",$350 per week,2,1,1,Apartment / Unit / Flat
"3/58 Callander Road, 
NOBLE PARK VIC 3174",$350 per week,1,1,1,Apartment / Unit / Flat
"22 Falcon Street, 
NORLANE VIC 3214",$350 per week,3,1,1,House
"8 Falcon Street, 
NORLANE VIC 3214",$350 per week,3,1, ,House
"NRAS UNIT/15-27 Wreckyn street, 
NORTH MELBOURNE VIC 3051",$350,1,1, ,Apartment / Unit / Flat
"124/55 Villiers Street, 
NORTH MELBOURNE VIC 3051",$350 per week,1,1, ,Apartment / Unit / Flat
"8/76-82 Arden Street, 
NORTH MELBOURNE VIC 3051",$350 pw,2,1,1,Apartment / Unit / Flat
"1/13 Christmas Street, 
NORTHCOTE VIC 3070",$350.00,1,1,1,Apartment / Unit / Flat
"2/1423 North Road, 
OAKLEIGH EAST VIC 3166",$350,1,1, ,Townhouse
"8/50 Lillimur Road, 
ORMOND VIC 3204",$350 Per Week,1,1,1,Apartment / Unit / Flat
"9/10-12 Lennon Street, 
PARKVILLE VIC 3052",$350pw/$1521pcm,1,1,1,Apartment / Unit / Flat
"G03/42 Porter Street, 
PRAHRAN VIC 3181",$350 Per Week,1,1, ,Apartment / Unit / Flat
"104/8 Porter Street, 
PRAHRAN VIC 3181",$350 per week,1,1,1,Apartment / Unit / Flat
