Address,Prices,Bedroom,Bathroom,Parking,Type
"2/2 Manallack Street, 
BRUNSWICK VIC 3056",$670.00,2,1, ,Apartment / Unit / Flat
"507/518 Swanston Street, 
CARLTON VIC 3053",$670 per week,2,1, ,Apartment / Unit / Flat
"270 Bambra Road, 
CAULFIELD SOUTH VIC 3162",$670 per week,5,2, ,Apartment / Unit / Flat
"2/4 Jacana Street, 
CHADSTONE VIC 3148",$670,3,2,1,Townhouse
"1307/868 Blackburn Road, 
CLAYTON VIC 3168",$670 per week,2,2,1,Apartment / Unit / Flat
"3710/2 Connam Avenue, 
CLAYTON VIC 3168",$670 per week,2,2,1,Apartment / Unit / Flat
"14 Azzam Street, 
CLYDE NORTH VIC 3978",$670 pw,4,2,2,House
"1/49 Cranbourne Drive, 
CRANBOURNE VIC 3977",$670,3,2,2,House
"3/49 Cranbourne Drive, 
CRANBOURNE VIC 3977",$670,3,2,1,Townhouse
"1208N/883 Collins Street, 
DOCKLANDS VIC 3008",$670.00,2,2,1,Apartment / Unit / Flat
"47 Maitland St, 
GEELONG WEST VIC 3218",$670 weekly,4,2,3,House
"30 The Quadrangle, 
GLEN WAVERLEY VIC 3150",$670 pw,4,2,1,Townhouse
"37 Saladin Avenue, 
GLEN WAVERLEY VIC 3150",$670,3,2,3,House
"3/7 Sandford Street, 
HIGHETT VIC 3190",$670 per week,3,2,1,Townhouse
"65-67 Kyeema Avenue, 
HIGHTON VIC 3216",$670 per week,4,2,2,House
"110 Leigh Road, 
HIGHTON VIC 3216",$670 per week,4,2,2,House
"12/10-12 Earlstown Road, 
HUGHESDALE VIC 3166",$670,2,2,1,Townhouse
"18 Naroon Drive, 
KALKALLO VIC 3064",$670 PER WEEK,5,3,2,House
"12 Collett Street, 
KENSINGTON VIC 3031",$670.00,2,1, ,House
"1/51 Bostock Avenue, 
MANIFOLD HEIGHTS VIC 3218",$670 per week,3,2,2,Townhouse
