Address,Prices,Bedroom,Bathroom,Parking,Type
"16 Sandra Grove, 
BENTLEIGH VIC 3204","$1,000 Per Week",4,2,2,Townhouse
"72A Tudor Street, 
BENTLEIGH EAST VIC 3165","$1,000 per week",3,2,2,Townhouse
"22 Cullinane St, 
BLACK ROCK VIC 3193","$1,000.00",3,3,2,House
"11 Fawkner Avenue, 
BLAIRGOWRIE VIC 3942","$4,330 pm",4,2, ,House
"2B Ratho Avenue, 
BRIGHTON EAST VIC 3187","$1,000.00",3,2,2,Townhouse
"105/2B Mitchell Street, 
BRUNSWICK VIC 3056","$1,000",4,3,2,Townhouse
"103/2B Mitchell Street, 
BRUNSWICK VIC 3056","$1,000",4,3,2,Townhouse
"18 Drummond Street, 
CARLTON VIC 3053",from 1000 pcm,4,2,1,Apartment / Unit / Flat
"10 Kay Street, 
CARLTON VIC 3053","$1,000 per week",4,2,2,Townhouse
"67 Elliott Avenue, 
CARNEGIE VIC 3163","$1,000.00",2,2,1,House
"M105/18 Heywood Street, 
CAULFIELD NORTH VIC 3161","$1,000",4,3,2,Apartment / Unit / Flat
"23C Oakes Avenue, 
CLAYTON SOUTH VIC 3169",$1000 pcm,3,3,2,House
"N2208/241 Harbour Esplanade, 
DOCKLANDS VIC 3008","$1,000 per week",3,2,1,Apartment / Unit / Flat
"317/60 Siddeley Street, 
DOCKLANDS VIC 3008","$1,000.00",2,2,1,House
"21/322 Albert St, 
EAST MELBOURNE VIC 3002","$1,000 weekly",2,2,1,Apartment / Unit / Flat
"3/52 Grey Street, 
EAST MELBOURNE VIC 3002",$1000 Per Week,2,2,2,Apartment / Unit / Flat
"11/256 Glenlyon Road, 
FITZROY NORTH VIC 3068","$1,000.00",5,3,2,Townhouse
"66 Fleetwood Crescent, 
FRANKSTON SOUTH VIC 3199","$1,000.00",5,3,1,House
"2 Fairbairn Drive, 
KENSINGTON VIC 3031","$1,000pw/$4,345pcm",4,3,2,House
"14B Emu Road, 
MAIDSTONE VIC 3012","$1,000 Per Week", , , ,Townhouse
