Address,Prices,Bedroom,Bathroom,Parking,Type
"8 Felicia Street, 
MORDIALLOC VIC 3195",$700.00,3,1,3,House
"11/130 Wilsons Road, 
MORNINGTON VIC 3931",$700 per week,3,2,2,Apartment / Unit / Flat
"17/130 Wilsons Road, 
MORNINGTON VIC 3931",$700.00 per week,3,2,2,Apartment / Unit / Flat
"30 Brimbrim Crescent, 
MORNINGTON VIC 3931",$700 per week,3,2,2,House
"2/9 Kristian Court, 
MOUNT MARTHA VIC 3934",$695 per week,3,2,2,Townhouse
"11 Rosaline Avenue, 
MOUNT WAVERLEY VIC 3149",$700,3,1,2,House
"11B Montana Avenue, 
MULGRAVE VIC 3170",$695PW,3,2,2,House
"28 Mason Street, 
NEWPORT VIC 3015",$700 per week + outgoings,1,1, ,House
"47 Harrison Drive, 
NOBLE PARK VIC 3174",$700,4,2,1,Townhouse
"24 Scotia Street, 
NORTH MELBOURNE VIC 3051",$700pw / $3042pcm,2,2,1,Apartment / Unit / Flat
"1/98 Munster Terrace, 
NORTH MELBOURNE VIC 3051",$700.00 per week,2,1, ,Apartment / Unit / Flat
"6/38-52 Chapman Street, 
NORTH MELBOURNE VIC 3051",$695 per week,2,1,1,Apartment / Unit / Flat
"21A Victoria Road, 
NORTHCOTE VIC 3070",$700.00,3,2,1,Apartment / Unit / Flat
"5/245 Heildelberg Road, 
NORTHCOTE VIC 3070",$700.00,2,1,1,Townhouse
"48 Elm Street, 
NORTHCOTE VIC 3070",$700.00,2,1,1,House
"8 Grey Street, 
PARKDALE VIC 3195",$700.00,3,1,4,House
"35 Seventh Street, 
PARKDALE VIC 3195",$695 per week,3,1,2,House
"403/77 Galada Avenue, 
PARKVILLE VIC 3052",$700.00,3,2,1,Apartment / Unit / Flat
"186 Melville Road, 
PASCOE VALE SOUTH VIC 3044","$695 pw / $3,020 pcm",3,2,2,House
"37 Greenwood Street, 
PASCOE VALE SOUTH VIC 3044",$700 per week,4,2,2,House
