Address,Prices,Bedroom,Bathroom,Parking,Type
"31 Ardoyne Street, 
BLACK ROCK VIC 3193",$750,3,1,3,House
"22 Bindarri Grove, 
BOTANIC RIDGE VIC 3977",$600 weekly,4,2,2,House
"9 Inventory Walk, 
BRAYBROOK VIC 3019",$595 weekly,3,2,2,House
"G27/209 Bay Street, 
BRIGHTON VIC 3186",$600/week,2,2,1,Apartment / Unit / Flat
"11/4 Mitchell Street, 
BRUNSWICK VIC 3056",$595pw / 2585pcm,2,1,1,Townhouse
"401/26 BREESE STREET, 
BRUNSWICK VIC 3056",$600 per week,2,2,1,Apartment / Unit / Flat
"584A Sydney Road, 
BRUNSWICK VIC 3056",$600 Per Week,3,1,1,House
"101/108-124 Union Street, 
BRUNSWICK VIC 3056",$600/w & Available Now,3,1,1,Apartment / Unit / Flat
"38 Hanover Street, 
BRUNSWICK VIC 3056",$595pw / $2346pcm,2,1, ,House
"G03/356-360 Lygon Street, 
BRUNSWICK EAST VIC 3057",$595.00,2,2,1,Apartment / Unit / Flat
"701/22 Barkly Street, 
BRUNSWICK EAST VIC 3057",$600,2,1,1,Apartment / Unit / Flat
"303/1 Olive York Way, 
BRUNSWICK WEST VIC 3055",$600 per week,2,2,1,Apartment / Unit / Flat
"202/1091 Plenty Road, 
BUNDOORA VIC 3083",$600,2,1,1,Apartment / Unit / Flat
"3/28 Fairway Court, 
BUNDOORA VIC 3083",$600.00,4,3,2,Townhouse
"9 Clanbrae Avenue, 
BURWOOD VIC 3125",Under Application,3,1,2,House
"10 Barnes Avenue, 
BURWOOD VIC 3125","$600pw/$2,607pcm",2,1,2,House
"484 Eastbourne Road, 
CAPEL SOUND VIC 3940",UNDER APPLICATION,3,2,4,House
"3019/551 Swanston Street, 
CARLTON VIC 3053",$600 weekly,2,1, ,Apartment / Unit / Flat
"3801/160 Victoria Street, 
CARLTON VIC 3053",Contact Agent,1,1, ,Apartment / Unit / Flat
"104/545 Rathdowne Street, 
CARLTON VIC 3053",$600.00,2,2,1,Apartment / Unit / Flat
