Address,Prices,Bedroom,Bathroom,Parking,Type
"14 Nottingham Street, 
PRAHRAN VIC 3181",$850.00,2,1,2,House
"22 Grandview Road, 
PRESTON VIC 3072",$850 per week,5,2,2,House
"408/28 Tanner Street, 
RICHMOND VIC 3121",$850.00,2,2,1,Apartment / Unit / Flat
"64 Lincoln Street, 
RICHMOND VIC 3121",$850,3,2,1,House
"601/18 Coppin Street, 
RICHMOND VIC 3121",$850,2,2,1,Apartment / Unit / Flat
"2/73 River Street, 
RICHMOND VIC 3121",$850 per week,3,2,2,Apartment / Unit / Flat
"1/35 Alfreda Avenue, 
ROSANNA VIC 3084",$850.00,4,3,2,House
"62 Parkfront Crescent, 
ROXBURGH PARK VIC 3064","$850 PW / $3,693 PCM",5,3,6,House
"3 Harston Street, 
SANDRINGHAM VIC 3191",$850 pw,3,2,2,House
"301/79 River Street, 
SOUTH YARRA VIC 3141",$850 Per Week,2,2,2,Apartment / Unit / Flat
"1705/665 Chapel Street, 
SOUTH YARRA VIC 3141",$850/week,2,2,1,Apartment / Unit / Flat
"UNIT 505/31 MALCOLM STREET, 
SOUTH YARRA VIC 3141",$850 per week,1,1,1,Apartment / Unit / Flat
"606/700 Chapel Street, 
SOUTH YARRA VIC 3141",$850 Per Week,2,2,2,Apartment / Unit / Flat
"1402/63 Whiteman Street, 
SOUTHBANK VIC 3006",$850 pw,2,2,1,Apartment / Unit / Flat
"609/102 Wells Street, 
SOUTHBANK VIC 3006",$850 pw,3,2,1,Apartment / Unit / Flat
"2205/63 Haig St, 
SOUTHBANK VIC 3006",Under Application,2,1,1,Apartment / Unit / Flat
"7/4 Lucian Avenue, 
SPRINGVALE VIC 3171",$850 p.w,4,2,1,Townhouse
"2307/14-16 The Esplanade, 
ST KILDA VIC 3182",$850,1,1,1,Apartment / Unit / Flat
"3/21 Herbert Street, 
ST KILDA VIC 3182",$850 per week,2,2,1,House
"2/58 Grey Street, 
ST KILDA VIC 3182",$850 pw,2,1, ,Apartment / Unit / Flat
