Address,Prices,Bedroom,Bathroom,Parking,Type
"1503/245 City Road, 
SOUTHBANK VIC 3006",$680 and Fully Furnished Option At Extra pw,2,2, ,Apartment / Unit / Flat
"3305/45 Clarke Street, 
SOUTHBANK VIC 3006",$680/per week,2,1, ,Apartment / Unit / Flat
"1902/118 Kavanagh Street, 
SOUTHBANK VIC 3006",$680.00,2,2,1,Apartment / Unit / Flat
"2211/1 Balston Street, 
SOUTHBANK VIC 3006",$680.00,2,2,1,Apartment / Unit / Flat
"905/11 Bale Circuit, 
SOUTHBANK VIC 3006",$680 per week,2,2, ,Apartment / Unit / Flat
"4111/35 Queens Bridge Street, 
SOUTHBANK VIC 3006",$680/week,2,1, ,Apartment / Unit / Flat
"3412/70 Southbank Boulevard, 
SOUTHBANK VIC 3006",$680 pw * Furnished,2,2, ,Apartment / Unit / Flat
"Level 7/60 Dorcas Street, 
SOUTHBANK VIC 3006",$680 per week,2,2,1,Apartment / Unit / Flat
"2807/45 Clarke Street, 
SOUTHBANK VIC 3006",$680,2,2,1,Apartment / Unit / Flat
"1504/70 Southbank Boulevard, 
SOUTHBANK VIC 3006",$680 per week,2,2, ,Apartment / Unit / Flat
"303/152 Sturt Street, 
SOUTHBANK VIC 3006",$680 per week,2,2,1,Apartment / Unit / Flat
"1101/118 Kavanagh Street, 
SOUTHBANK VIC 3006",$680.00,2,2,1,Apartment / Unit / Flat
"4 Finn Street, 
ST ALBANS VIC 3021",$680 pw,4,2,1,Townhouse
"3/140 Hotham Street, 
ST KILDA EAST VIC 3183",$680.00,2,2,1,Apartment / Unit / Flat
"4/21 Cardigan Street, 
ST KILDA EAST VIC 3183",$680 per week,2,1,1,Townhouse
"39 Pomodorao Road, 
TARNEIT VIC 3029",$680,5,3,2,House
"59 Rosemar Circuit, 
VIEWBANK VIC 3084",$680.00,4,2,1,House
"805/45 Dudley St, 
WEST MELBOURNE VIC 3003",$680,2,2, ,Apartment / Unit / Flat
"2213/65 Dudley Street, 
WEST MELBOURNE VIC 3003",$680 Per Week,2,1,1,Apartment / Unit / Flat
"15 Laurimar Grove, 
WYNDHAM VALE VIC 3024",$680,4,2,2,House
