Address,Prices,Bedroom,Bathroom,Parking,Type
"7 Savage Street, 
BELMONT VIC 3216",$420.00,2,1,1,House
"14 Theodore Terrace, 
BERWICK VIC 3806",$420 Per Week,2,1,1,House
"1/2-3 Camley Court, 
BERWICK VIC 3806",$420 per week,2,1,1,House
"G21/209 Bay Street, 
BRIGHTON VIC 3186",$420.00,1,1,1,Apartment / Unit / Flat
"4/5 Metelman Court, 
BROADMEADOWS VIC 3047","$420 PW / $1,825 PCM",2,1,1,Townhouse
"48 Smiley Road, 
BROADMEADOWS VIC 3047",$420 PW / $1825 PCM,2,1,1,House
"38 Gosse Crescent, 
BROOKFIELD VIC 3338",$420,4,2,2,House
"20/67 Nicholson Street, 
BRUNSWICK EAST VIC 3057",$420,1,1,1,Apartment / Unit / Flat
"109/42-44 Harrison Street, 
BRUNSWICK EAST VIC 3057",$420 PW / $1825 PCM,2,1,1,Apartment / Unit / Flat
"101/63-73 Lygon Street, 
BRUNSWICK EAST VIC 3057",$420.00,1,1,1,Apartment / Unit / Flat
"102/360 Lygon Street, 
BRUNSWICK EAST VIC 3057",$420 weekly,1,1,1,House
"6/101 Melville Road, 
BRUNSWICK WEST VIC 3055",$420 pw,2,1,1,Apartment / Unit / Flat
"6/35 Murray Street, 
BRUNSWICK WEST VIC 3055",$420 Weekly,2,1,1,Apartment / Unit / Flat
"3/23 Fitzgibbon Avenue, 
BRUNSWICK WEST VIC 3055",$420.00,1,1,1,Apartment / Unit / Flat
"3/1587 Point Nepean Road, 
CAPEL SOUND VIC 3940",$420,2,1,1,Apartment / Unit / Flat
"710/488 Swanston Street, 
CARLTON VIC 3053",$420 Per Week,2,1, ,Apartment / Unit / Flat
"308/20 Reeves St, 
CARLTON VIC 3053",$420 per week,1,1, ,Apartment / Unit / Flat
"8/15 Rosstown Road, 
CARNEGIE VIC 3163",$420pw / $1825pcm,1,1,1,Apartment / Unit / Flat
"30/1324 Centre Road, 
CLAYTON VIC 3168",$420,2,1,1,Apartment / Unit / Flat
"3/31 Boonderabbi Drive, 
CLIFTON SPRINGS VIC 3222",$420 per week,2,1,2,Townhouse
