Address,Prices,Bedroom,Bathroom,Parking,Type
"10 Midgard Road, 
WEIR VIEWS VIC 3338",$470 pw,4,2,2,House
"7 Retreat Way, 
WEIR VIEWS VIC 3338",$470,4,2,2,House
"21 Scorpio Road, 
WEIR VIEWS VIC 3338",$470 weekly,4,2,2,House
"14 Woodlet Street, 
WEIR VIEWS VIC 3338",$470 PW Enquire Now!!,4,2,2,House
"54 Moroka Avenue, 
WEIR VIEWS VIC 3338",$470 pw,4,2,2,House
"43 Gillespie Avenue, 
WERRIBEE VIC 3030",$470,4,2,2,House
"9 Sloane Street, 
WERRIBEE VIC 3030",$470 per week,4,2,2,House
"301/15-31 Batman Street, 
WEST MELBOURNE VIC 3003",$470,1,1, ,Apartment / Unit / Flat
"111/1 Clark Street, 
WILLIAMS LANDING VIC 3027",$470Per Week,2,2,1,Apartment / Unit / Flat
"30 The Burchett, 
WOLLERT VIC 3750",$470,3,2,1,House
"77 Welcome Parade, 
WYNDHAM VALE VIC 3024",$470,4,2,2,House
"63 Brougham Avenue, 
WYNDHAM VALE VIC 3024",$470 per week,4,2,4,House
"515/6 Acacia Place, 
ABBOTSFORD VIC 3067",$475 pw,1,1,1,Apartment / Unit / Flat
"22 Silvercrest Way, 
ARMSTRONG CREEK VIC 3217",$475 per week,3,2,2,House
"5 Kangaroo Way, 
ARMSTRONG CREEK VIC 3217",$475pw,3,2,2,House
"5 Avocet Way, 
ARMSTRONG CREEK VIC 3217",$475,4,2,2,House
"3/5 Cleveland Road, 
ASHWOOD VIC 3147",$500,2,1,1,Apartment / Unit / Flat
"8 Greenlaw Crescent, 
BERWICK VIC 3806",NO FURTHER APPLICATIONS,3,2,2,House
"21 Scott Street, 
BLAIRGOWRIE VIC 3942",$475.00,3,1,1,House
"205/201 Albert Street, 
BRUNSWICK VIC 3056",$475 per week,1,1,1,Apartment / Unit / Flat
