Address,Prices,Bedroom,Bathroom,Parking,Type
"2203/1 Balston Street, 
SOUTHBANK VIC 3006",$520.00,1,1, ,Apartment / Unit / Flat
"1106/245 City Road, 
SOUTHBANK VIC 3006",$520,1,1, ,Apartment / Unit / Flat
"9/18 Watt Street, 
SPRINGVALE VIC 3171",$520 per week,2,1,1,Townhouse
"123 Conrad Street, 
ST ALBANS VIC 3021",$520 per week,3,2,1,House
"512/11-15 Wellington Street, 
ST KILDA VIC 3182",$520.00,2,1,1,Apartment / Unit / Flat
"3/21 Jackson Street, 
ST KILDA VIC 3182",$520 pw,1,1, ,Apartment / Unit / Flat
"12E/12 Marine Parade, 
ST KILDA VIC 3182",$520 pw,1,1,1,Apartment / Unit / Flat
"3/45 Wilgah Street, 
ST KILDA EAST VIC 3183",$520.00 per week,2,1,1,Apartment / Unit / Flat
"51 Ardoyne Street, 
SUNSHINE VIC 3020","$520 PW / $2,260 PCM",4,2,2,House
"41 Benjamin Street, 
SUNSHINE VIC 3020",$520.00 Per Week,3,1,2,House
"1 Pechanga Street, 
TARNEIT VIC 3029",$520,4,2,2,House
"12 Butternut Way, 
TARNEIT VIC 3029",$520,4,2,2,House
"31 Woolybush Drive, 
TARNEIT VIC 3029",$520 per week,4,2,1,House
"2A Lamington Drive, 
TARNEIT VIC 3029",$520,4,2,2,House
"1 Pechanga Street, 
TARNEIT VIC 3029",$520 per week,4,2,2,House
"9 Kindred Way, 
TARNEIT VIC 3029",$520 per week,4,2,2,House
"7 Shaddock Street, 
TARNEIT VIC 3029",$520/week,4,2,2,House
"51 Lionsgate Crescent, 
TARNEIT VIC 3029",$520 per week,4,2,2,House
"14 Valance Street, 
TARNEIT VIC 3029",$520,4,2,2,House
"23 Greenleaf Circuit, 
TARNEIT VIC 3029",$520 pw,4,2,2,House
