Address,Prices,Bedroom,Bathroom,Parking,Type
"6/16 Wiltshire Street, 
SUNSHINE NORTH VIC 3020",$480.00,3,1,2,Apartment / Unit / Flat
"4 Hall Street, 
SUNSHINE WEST VIC 3020",$480.00,5,1,1,House
"3/13 Mayne Street, 
SUNSHINE WEST VIC 3020",$480.00 per week,2,1,1,Apartment / Unit / Flat
"83 Pecks Road, 
SYDENHAM VIC 3037",$480,3,2,1,Townhouse
"4 Lay Street, 
TARNEIT VIC 3029",$500,4,2,2,House
"20 Lookout Way, 
TARNEIT VIC 3029",$480 Per Week,3,2,2,House
"23 Spree Street, 
TARNEIT VIC 3029",$480 Per Week,3,2, ,House
"12 Snowbridge Road, 
TARNEIT VIC 3029",$480,3,2,2,House
"11 Citron Street, 
TARNEIT VIC 3029",$480 pw,4,2,2,House
"10 Yacht Court, 
TAYLORS LAKES VIC 3038",$480,4,2,3,House
"28 Currajong Street, 
THOMASTOWN VIC 3074",$480 Per Week,3,1,4,House
"5 Nagar Street, 
THORNHILL PARK VIC 3335",$480,4,3,2,House
"12 Alma Street, 
TOOTGAROOK VIC 3941",$480 UNDER APPLICATION,3,1,1,House
"2 Iris Close, 
TOOTGAROOK VIC 3941",LEASED FOR $480 PER WEEK,3,1,2,House
"6/39-41 Flemington Street, 
TRAVANCORE VIC 3032",$480 pw / $2086 pcm,2,1,1,Apartment / Unit / Flat
"11 Bushfield Road, 
TRUGANINA VIC 3029",$480,3,2,2,House
"34 SANKARU STREET, 
TRUGANINA VIC 3029",$480 per week,4,2,2,House
"28 Wheat Avenue, 
TRUGANINA VIC 3029",$480 weekly,3,3,2,House
"16 Rio Way, 
TRUGANINA VIC 3029",$480.00,4,2,2,House
"12 Chablis Court, 
WAURN PONDS VIC 3216",UNDER APPLICATION,4,2,2,House
