Address,Prices,Bedroom,Bathroom,Parking,Type
"4908D/648 Lonsdale St, 
MELBOURNE VIC 3000",$800/week,2,2,1,Apartment / Unit / Flat
"1301/60 A'beckett Street, 
MELBOURNE VIC 3000",$800 per week,2,2, ,Apartment / Unit / Flat
"2412/160 Spencer Street, 
MELBOURNE VIC 3000",$800 per week,2,2,1,Apartment / Unit / Flat
"6412/160 Spencer Street, 
MELBOURNE VIC 3000",$800/week,2,2, ,Apartment / Unit / Flat
"2304/371 Little Lonsdale Street, 
MELBOURNE VIC 3000",$800/week,2,2,1,Apartment / Unit / Flat
"1909/120 A'Beckett Street, 
MELBOURNE VIC 3000",$800/week,2,2,1,Apartment / Unit / Flat
"508/603 St Kilda Road, 
MELBOURNE VIC 3004",$795 per week,2,1,1,Apartment / Unit / Flat
"4902/462 Elizabeth Street, 
MELBOURNE VIC 3000",$800 pw *Fully Furnished,2,2,1,Apartment / Unit / Flat
"11/187 Collins Street, 
MELBOURNE VIC 3000",$800.00 pw,1,1, ,Apartment / Unit / Flat
"33 Allandale Road, 
MENTONE VIC 3194",$800.00,4,2,3,House
"20 Blossom Park Drive, 
MILL PARK VIC 3082",3 bed 1 bath & bungalow $800pw,4,2,2,House
"4/80 Airlie Road, 
MONTMORENCY VIC 3094",$800 per week,3,2,2,Townhouse
"4 Telford Close, 
MORNINGTON VIC 3931",$800 per week,5,2,2,House
"23 Webb Street, 
MORNINGTON VIC 3931",$800 per week,3,2,3,House
"8 Sefton Grange, 
MOUNT MARTHA VIC 3934",$795 per week,4,2,2,House
"15 Raymond Street, 
MOUNT MARTHA VIC 3934",$795 pw,3,2,2,House
"5 Kellaway Street, 
MOUNT WAVERLEY VIC 3149",$800.00,4,2,2,House
"1/22 Junction Street, 
NEWPORT VIC 3015",$800,5,4,2,Townhouse
"17 William Street, 
NEWPORT VIC 3015","$800pw/$3,476pcm",4,1,2,House
"15 Schutt Street, 
NEWPORT VIC 3015",$800,3,2,2,House
