Address,Prices,Bedroom,Bathroom,Parking,Type
"9 McNamara Road, 
LAVERTON VIC 3028",$420pw,3,1,2,House
"17/123 Main Road, 
LOWER PLENTY VIC 3093",$420,2,1,1,Apartment / Unit / Flat
"26/44 Eucalyptus Dr, 
MAIDSTONE VIC 3012",$420 weekly,2,1,1,Apartment / Unit / Flat
"8/80 Darling Road, 
MALVERN EAST VIC 3145",$420 per week,1,1,1,Apartment / Unit / Flat
"26 Generation Crescent, 
MAMBOURIN VIC 3024",$420,4,2,2,House
"3/362-364 Aberdeen Street, 
MANIFOLD HEIGHTS VIC 3218",$420.00,2,1,1,Apartment / Unit / Flat
"15 Springwood Terrace, 
MANOR LAKES VIC 3024",$420 per week,3,2,1,House
"32 Murrumbidgee Street, 
MANOR LAKES VIC 3024",$420 per week,4,2,2,House
"6/14 Navigator Street, 
MARIBYRNONG VIC 3032",$420.00,2,1,1,Apartment / Unit / Flat
"2/60 Middle Road, 
MARIBYRNONG VIC 3032",$420 Per Week,2,1,1,Apartment / Unit / Flat
"506/7 Thomas Holmes Street, 
MARIBYRNONG VIC 3032",$420 weekly,1,1,1,Apartment / Unit / Flat
"2/4 Shankland Boulevard, 
MEADOW HEIGHTS VIC 3048",$420.00 pw,2,1,2,Apartment / Unit / Flat
"6A Care Close, 
MEADOW HEIGHTS VIC 3048",$420 per week,3,1,1,Apartment / Unit / Flat
"1029/572 St Kilda Road, 
MELBOURNE VIC 3004",$420 pw,1,1, ,Apartment / Unit / Flat
"104/58-66 La Trobe Street, 
MELBOURNE VIC 3000",$420 Per Week Fully Furnished,1,1, ,Apartment / Unit / Flat
"11D/131 Lonsdale Street, 
MELBOURNE VIC 3000",$420 Per Week,1,1, ,Apartment / Unit / Flat
"1410/181 ABeckett Street, 
MELBOURNE VIC 3000",$420.00,1,1, ,Studio
"11i/131 Lonsdale St, 
MELBOURNE VIC 3000",$420,1,1, ,Apartment / Unit / Flat
"318/99 A' Beckett Street, 
MELBOURNE VIC 3000",$420,1,1, ,Apartment / Unit / Flat
"719/555 Flinders Street, 
MELBOURNE VIC 3000",$420,1,1,1,Apartment / Unit / Flat
