Address,Prices,Bedroom,Bathroom,Parking,Type
"18/102-106 St Georges Road, 
PRESTON VIC 3072",$350 per week,1,1,1,Apartment / Unit / Flat
"19/30-32 Hesse Street, 
QUEENSCLIFF VIC 3225",$350 per week,1,1,1,Apartment / Unit / Flat
"1/32 Drysdale Street, 
RESERVOIR VIC 3073",$350 per week,1,1,1,Apartment / Unit / Flat
"97 Howard Street, 
RESERVOIR VIC 3073",UNDER APPLICATION,3,1,2,House
"4/67 King William Street, 
RESERVOIR VIC 3073",$350 Per Week,1,1,1,Apartment / Unit / Flat
"22/160 Coppin St, 
RICHMOND VIC 3121",$350 weekly,1,1,1,Apartment / Unit / Flat
"4/81 Edinburgh St, 
RICHMOND VIC 3121",$350 weekly,1,1,1,Apartment / Unit / Flat
"3/13 Ozone Street, 
RYE VIC 3941",$350 WHAT A SPOT!,1,1,1,Apartment / Unit / Flat
"4/14 Tivoli Rd, 
SOUTH YARRA VIC 3141",$350.00 per week, ,1,1,Studio
"12/31 Howitt Street, 
SOUTH YARRA VIC 3141",$350.00 per week,1,1,1,Apartment / Unit / Flat
"10/3 Arthur Street, 
SOUTH YARRA VIC 3141",$350 per week,1,1, ,Apartment / Unit / Flat
"3/36 Robert Street, 
SPOTSWOOD VIC 3015",$350,1,1,1,Apartment / Unit / Flat
"2/1 John Street, 
ST ALBANS VIC 3021",$350 pw,2,1,1,Townhouse
"16/4 Wando Grove, 
ST KILDA VIC 3182",$350 pw, ,1,1,Studio
"9/20 Loch Avenue, 
ST KILDA EAST VIC 3183",$350,1,1,1,Apartment / Unit / Flat
"7/77 Alma Road, 
ST KILDA EAST VIC 3183",$350,1,1,1,Apartment / Unit / Flat
"10/87 Alma Road, 
ST KILDA EAST VIC 3183",$350 Per Week,1,1,1,Apartment / Unit / Flat
"55/6-16 Anderson Road, 
SUNBURY VIC 3429",$350 per week,2,1,1,Townhouse
"15 Omega Street, 
SUNSHINE VIC 3020",$350 per week,1,1, ,Studio
"9 Glengala Road, 
SUNSHINE WEST VIC 3020",On Hold,3,1,2,House
