Address,Prices,Bedroom,Bathroom,Parking,Type
"13 Doongarra Avenue, 
ST LEONARDS VIC 3223","$1000 pw High, $650 pw Low, $160 pn",3,1, ,House
"9 Narvik Avenue, 
ST LEONARDS VIC 3223","$1200 pw High, $800 pw Low, $180 pn",3,1,1,House
"1-3/140 Evell Street, 
GLENROY VIC 3046",$500 - $650 Per Week,3,2,1,Townhouse
"4/14 Tanti Avenue, 
MORNINGTON VIC 3931",CONTACT AGENT,2,2,2,Apartment / Unit / Flat
"2 Connam Avenue, 
CLAYTON VIC 3168",unfurnished $580/furnished $650,2,2, ,Apartment / Unit / Flat
"1801S/889 Collins Street, 
DOCKLANDS VIC 3008",$690 / Week,2,2,1,Apartment / Unit / Flat
"1617/22 Dorcas Street, 
SOUTHBANK VIC 3006",$590 to $639,2,1,1,Apartment / Unit / Flat
"31 Ardoyne Street, 
BLACK ROCK VIC 3193",$750,3,1,3,House
"1714/628 Flinders Street, 
DOCKLANDS VIC 3008",$650 Per Week,2,1, ,Apartment / Unit / Flat
"205 Autumn Street, 
GEELONG WEST VIC 3218",LEASED,3,2,1,House
"3007/80 Abeckett Street, 
MELBOURNE VIC 3000",$680 per week,2,1, ,Apartment / Unit / Flat
"2 forrest Avenue, 
SORRENTO VIC 3943",LEASED,4,2, ,House
"508/32 Bray Street, 
SOUTH YARRA VIC 3141",$650,2,1,1,Apartment / Unit / Flat
"ap2.1/29 Browns Road, 
CLAYTON VIC 3168",650 per week,2,1,1,Townhouse
"603/628 Flinders Street, 
DOCKLANDS VIC 3008",$650 Per Week,2,2, ,Apartment / Unit / Flat
"3515/628 Flinders Street, 
DOCKLANDS VIC 3008",$650 Per Week,2,1, ,Apartment / Unit / Flat
"4005/105 Clarendon st, 
SOUTHBANK VIC 3006",$650 Weekly,2,1, ,Apartment / Unit / Flat
"7 Langs Road, 
ASCOT VALE VIC 3032",$650 per week,3,2,1,Townhouse
"901/6 Leicester Street, 
CARLTON VIC 3053",$650,2,1,1,Apartment / Unit / Flat
"1908/868 Blackburn Road, 
CLAYTON VIC 3168",$650 PER WEEK,2,2,1,Apartment / Unit / Flat
