Address,Prices,Bedroom,Bathroom,Parking,Type
"13 Thompson Street, 
GLEN WAVERLEY VIC 3150",$560 pw,3,1,2,House
"3/10 Rolls Court, 
GLEN WAVERLEY VIC 3150",$560,2,1,1,House
"1/9 Caldwell Street, 
GLENROY VIC 3046",$560 per week,3,2,3,Townhouse
"42 The Glade, 
HAMPTON PARK VIC 3976",$560 per week,3,2,2,Townhouse
"1/11 Lae Street, 
HEIDELBERG WEST VIC 3081",$560pw/$2433pcm,3,2,2,Apartment / Unit / Flat
"G16/2-8 Dart Street, 
HIGHETT VIC 3190",$560.00,2,2,1,Apartment / Unit / Flat
"22 Larcombe Street, 
HIGHTON VIC 3216",$560,3,2,1,House
"10 Northbridge Road, 
HIGHTON VIC 3216",$560 pw,4,2,2,House
"74 Stanley St, 
IVANHOE VIC 3079",$560,3,1,2,House
"32 Rourke Lane, 
KENSINGTON VIC 3031",$560,2,2,2,Townhouse
"3 Colville Crescent, 
KEYSBOROUGH VIC 3173",$560 per week,2,1,2,Townhouse
"7 Floret Drive, 
LARA VIC 3212",$560 per week,4,2,2,House
"46 Batesford Road, 
MALVERN EAST VIC 3145",$560,3,2,2,House
"3803B/639 Little Lonsdale Street, 
MELBOURNE VIC 3000",$560.00,1,1,1,Apartment / Unit / Flat
"1812/601 Little Lonsdale Street, 
MELBOURNE VIC 3000",$560.00,1,1, ,Apartment / Unit / Flat
"707/36 La Trobe Street, 
MELBOURNE VIC 3000",$560 per week,1,1, ,Apartment / Unit / Flat
"3001/36 La Trobe Street, 
MELBOURNE VIC 3000",$560 per week,1,1, ,Apartment / Unit / Flat
"1706/63 La Trobe Street, 
MELBOURNE VIC 3000",$560,1,1, ,Apartment / Unit / Flat
"216/68 La Trobe Street, 
MELBOURNE VIC 3000",$560 per week,1,1,1,Apartment / Unit / Flat
"2103B/250 Spencer St, 
MELBOURNE VIC 3000",$560 per week,1,1, ,Apartment / Unit / Flat
