Address,Prices,Bedroom,Bathroom,Parking,Type
"1/108 Endeavour Drive, 
CRANBOURNE NORTH VIC 3977",$540 per week,3,2,2,Townhouse
"21 Lindbergh Boulevard, 
DIGGERS REST VIC 3427",$540,4,3,2,House
"702S/889 Collins Street, 
DOCKLANDS VIC 3008",$540 Per Week,1,1, ,Apartment / Unit / Flat
"511N/889 Collins Street, 
DOCKLANDS VIC 3008",$540,1,1, ,Apartment / Unit / Flat
"3A Godfrey Street, 
EAST GEELONG VIC 3219",$540 per week,3,2,2,Semi-detached
"3B Godfrey Street, 
EAST GEELONG VIC 3219",$540 per week,3,2,2,Semi-detached
"2/89 EDITHVALE Road, 
EDITHVALE VIC 3196",$540.00,2,2,1,Townhouse
"11/14 Broadway, 
ELWOOD VIC 3184",$540 pw,2,1,1,Apartment / Unit / Flat
"7/233 Brighton Road, 
ELWOOD VIC 3184",$540 P/W - FULLY RENOVATED,2,1,1,Apartment / Unit / Flat
"9 Genesis Drive, 
EPPING VIC 3076",$540 PER WEEK,4,2,2,House
"A01/2A Duffy Street, 
ESSENDON NORTH VIC 3041",$540 per week,2,2,1,Apartment / Unit / Flat
"609D/4 Tannery Walk, 
FOOTSCRAY VIC 3011",$540,2,2,1,Apartment / Unit / Flat
"12-18 Napier Street, 
FOOTSCRAY VIC 3011",$540.00 per week,2,2,1,Apartment / Unit / Flat
"711/1-11 Moreland Street, 
FOOTSCRAY VIC 3011",$540 per week,2,2,1,Apartment / Unit / Flat
"2/37 Williams Street, 
FRANKSTON VIC 3199",$540 / wk,2,2,1,Townhouse
"1/26 Lawson Avenue, 
FRANKSTON VIC 3199",$540 pw,3,2,1,Apartment / Unit / Flat
"10 Reservoir Road, 
FRASER RISE VIC 3336",$540,4,2,2,House
"22 Galveston Avenue, 
FRASER RISE VIC 3336",$540,4,2,2,House
"106/312-320 Moorabool Street, 
GEELONG VIC 3220",$540.00,2,1,1,Apartment / Unit / Flat
"83 Isabella Street, 
GEELONG WEST VIC 3218",$540,5,2,2,House
