Address,Prices,Bedroom,Bathroom,Parking,Type
"4B York Street, 
BENTLEIGH EAST VIC 3165","$1,090.00",4,3,2,Townhouse
"72b Kennedy St, 
BENTLEIGH EAST VIC 3165","$1,090 weekly",4,3,2,Townhouse
"3813/70 Southbank Bvd, 
SOUTHBANK VIC 3006","$1,090",2,2,1,Apartment / Unit / Flat
"11 Alfred Street, 
BALACLAVA VIC 3183","$1,093 per week",6,2, ,House
"1/16 Brosa Avenue, 
BENTLEIGH EAST VIC 3165","$1,095 pw",4,3,2,House
"2/6 Edwards Street, 
BURWOOD VIC 3125",$1095 Per Week,4,4,2,Townhouse
"4/6 Edwards Street, 
BURWOOD VIC 3125",$1095 Per Week,4,4,2,Townhouse
"390 Bay Street, 
PORT MELBOURNE VIC 3207","$1,095 per week",2,2, ,House
"599 High Street, 
PRAHRAN VIC 3181",$1095 per week,4,1,1,House
"65 The Parade, 
ASCOT VALE VIC 3032",$1100pw/ $4780pcm,4,2, ,House
"78 William Street, 
BALACLAVA VIC 3183","$1,100 pw",3,1,1,House
"124 Tramway Parade, 
BEAUMARIS VIC 3193","$1,100 per week",4,3,2,Townhouse
"12B Surrey Street, 
BENTLEIGH VIC 3204","$1,100.00",4,3,2,Townhouse
"156A Patterson Road, 
BENTLEIGH VIC 3204","$1,100.00",4,3,2,Townhouse
"3 Briar Street, 
BENTLEIGH EAST VIC 3165","$1,100",5,2,2,House
"1/1 Barkly St, 
BRIGHTON VIC 3186",$1100 per week,3,2,2,House
"21 Dods Street, 
BRUNSWICK VIC 3056",$1100pw / $4780pcm,4,3,2,House
"7/35 Stewart Street, 
BRUNSWICK VIC 3056","$1,100.00",4,3,1,House
"36 Minnie Street, 
BRUNSWICK VIC 3056","$1,100",3,1,2,House
"55B Soudan Street, 
COBURG VIC 3058",$1100 pw,5,3,2,Townhouse
