Address,Prices,Bedroom,Bathroom,Parking,Type
"501/639 Little Bourke St, 
MELBOURNE VIC 3000",$925 per week,2,2, ,Apartment / Unit / Flat
"1803/318 Little Lonsdale Street, 
MELBOURNE VIC 3000",$925 pw,3,2,1,Apartment / Unit / Flat
"3505/601 Little Lonsdale Street, 
MELBOURNE VIC 3000",$925.00,3,2,1,Apartment / Unit / Flat
"16 Arden Street, 
NORTH MELBOURNE VIC 3051",$925,4,2, ,House
"2/56 Chatsworth Road, 
PRAHRAN VIC 3181",$925 per week,3,1,1,Apartment / Unit / Flat
"3/233 Alma Road, 
ST KILDA EAST VIC 3183",$925 per week,3,1, ,Apartment / Unit / Flat
"3/34 Tennyson Street, 
HIGHETT VIC 3190",$930,3,2,2,Townhouse
"1707/620 Collins St, 
MELBOURNE VIC 3000",$930,2,1,1,Apartment / Unit / Flat
"3201/483 Swanston Street, 
MELBOURNE VIC 3000",$930 per week,3,2, ,Apartment / Unit / Flat
"38A Sussex Street, 
SEAHOLME VIC 3018",$930.00,5,3,3,Semi-detached
"80/183 City Road, 
SOUTHBANK VIC 3006",$930.00,3,2,2,Apartment / Unit / Flat
"9 Vernon Street, 
STRATHMORE VIC 3041",$930,4,4,2,House
"1/4 Banksia Road, 
CAULFIELD SOUTH VIC 3162",$940 per week,3,2,2,House
"16 Kingsley Street, 
ELWOOD VIC 3184",$940 weekly,2,2,1,House
"1904/63 La Trobe Street, 
MELBOURNE VIC 3000",$940,2,2, ,Apartment / Unit / Flat
"1604/63 La Trobe Street, 
MELBOURNE VIC 3000",$940,2,2, ,Apartment / Unit / Flat
"3/5 Howe Street, 
MURRUMBEENA VIC 3163",$940,3,2,2,Townhouse
"2301/260 City Rd, 
SOUTHBANK VIC 3006",$940,2,2, ,Apartment / Unit / Flat
"42 Gourlay Street, 
BALACLAVA VIC 3183",$945 per week,3,1, ,Apartment / Unit / Flat
"5/12 Southey Street, 
ELWOOD VIC 3184",$945 per week,3,1,1,Apartment / Unit / Flat
