Address,Prices,Bedroom,Bathroom,Parking,Type
"3/45 Beach Road, 
HAMPTON VIC 3188",$825.00,2,1,1,Apartment / Unit / Flat
"18 Ellison Street, 
MALVERN EAST VIC 3145",$825.00 per week,3,2,1,House
"1406/22 - 24 Jane Bell Lane, 
MELBOURNE VIC 3000",$825,3,1, ,Apartment / Unit / Flat
"1410/371 Little Lonsdale Street, 
MELBOURNE VIC 3000",$825 per week,2,2, ,Apartment / Unit / Flat
"1910/371 Little Lonsdale Street, 
MELBOURNE VIC 3000",$825 per week,2,2, ,Apartment / Unit / Flat
"5207/371 Little Lonsdale Street, 
MELBOURNE VIC 3000",$825 per week,2,2, ,Apartment / Unit / Flat
"4508/371 Little Lonsdale Street, 
MELBOURNE VIC 3000",$825 per week,2,2, ,Apartment / Unit / Flat
"6307C/633 Little Lonsdale Street, 
MELBOURNE VIC 3000",$825.00,2,2,1,Apartment / Unit / Flat
"8 Mcdonald Street, 
NORTHCOTE VIC 3070",$825pw/$3585pcm,3,1,1,House
"319/220 Commercial Road, 
PRAHRAN VIC 3181",$825 Per Week,2,1,1,Apartment / Unit / Flat
RYE VIC 3941,$825,4,3,7,House
"36 Iluka Street, 
SAFETY BEACH VIC 3936",$825 per week,4,2,1,Townhouse
"38 Iluka Street, 
SAFETY BEACH VIC 3936",$825 per week,4,2,1,Townhouse
"1607/138 Ferrars Street, 
SOUTH MELBOURNE VIC 3205",$825,2,2,1,Apartment / Unit / Flat
"1104/138 Ferrars Street, 
SOUTH MELBOURNE VIC 3205",$825,2,2,1,Apartment / Unit / Flat
"1207/138 Ferrars Street, 
SOUTH MELBOURNE VIC 3205",$825,2,2,1,Apartment / Unit / Flat
"1001/241 Toorak Road, 
SOUTH YARRA VIC 3141",$825,1,1, ,Apartment / Unit / Flat
"94 Moncrieff Crescent, 
WANDANA HEIGHTS VIC 3216",$825 per week,4,3,2,House
"49 Lewisham Road, 
WINDSOR VIC 3181",$825 per week,2,1,1,House
"906/9 Waterside Place, 
DOCKLANDS VIC 3008",$830,2,2,1,Apartment / Unit / Flat
