Address,Prices,Bedroom,Bathroom,Parking,Type
"7/71 Gardenvale Road, 
ELSTERNWICK VIC 3185",$360.00 per week,1,1,1,Apartment / Unit / Flat
"1/11 Fitzgerald Road, 
ESSENDON VIC 3040",$360.00,1,1,1,Apartment / Unit / Flat
"7/463 Gore Street, 
FITZROY VIC 3065",$360,1,1,1,Apartment / Unit / Flat
"17 Radiata Street, 
FRANKSTON NORTH VIC 3200",$360 / wk,3,1,1,House
"41a Brighton Street, 
FRANKSTON SOUTH VIC 3199",$360.00,1,1, ,Apartment / Unit / Flat
"17/1083 Glen Huntly Road, 
GLEN HUNTLY VIC 3163",$360.00,1,1,1,Apartment / Unit / Flat
"1/4 Sandgate Avenue, 
GLEN WAVERLEY VIC 3150",$360 pw,1,1, ,Apartment / Unit / Flat
"3/60 Leonard Avenue, 
GLENROY VIC 3046",$360,1,1,1,Apartment / Unit / Flat
"204 Sunshine Avenue, 
KEALBA VIC 3021",$360 per week,3,1,1,House
"3 High Street, 
LAVERTON VIC 3028",$360.00 per week,3,1,2,House
"44/48 Eucalyptus Dr, 
MAIDSTONE VIC 3012",$360 Per week,1,1,1,Apartment / Unit / Flat
MEADOW HEIGHTS VIC 3048,$360,3, ,2,House
"402/160 Little Lonsdale Street, 
MELBOURNE VIC 3000",$360 per week,1,1, ,Apartment / Unit / Flat
"14 Toolern Street, 
MELTON SOUTH VIC 3338",$360 pw,3,1, ,House
"5 Fairhaven Blvd, 
MELTON WEST VIC 3337",$360,3,2,2,House
"2/38 Rowell Drive, 
MERNDA VIC 3754",$360.00 per week,2,1,1,Apartment / Unit / Flat
"1/247 Betula Avenue, 
MILL PARK VIC 3082",$360 PER WEEK,2,1,1,House
"19/196 Corrigan Road, 
NOBLE PARK VIC 3174",$360,2,1,2,Apartment / Unit / Flat
"6/1A Avon Street, 
NOBLE PARK VIC 3174",$360 pw / $1564pm,2,1,1,Apartment / Unit / Flat
"2/26 Brougham Street, 
NORTH MELBOURNE VIC 3051",$360.00 per week,1,1,1,Apartment / Unit / Flat
