Address,Prices,Bedroom,Bathroom,Parking,Type
"5/2 Merrilands Road, 
RESERVOIR VIC 3073",$280pw,1,1, ,Studio
"1/520 City Road, 
SOUTH MELBOURNE VIC 3205",$270 pw,1,1, ,Studio
"5/53 Royal Avenue, 
SPRINGVALE VIC 3171",$270,1,1,1,Apartment / Unit / Flat
"25/109 Lygon Street, 
CARLTON VIC 3053",$275 pw,1,1, ,Apartment / Unit / Flat
"45 Victoria Parade, 
COLLINGWOOD VIC 3066",From $275 per week,1,1, ,Studio
"9 Cooma Street, 
PRESTON VIC 3072",$275,1,1, ,Apartment / Unit / Flat
"5/31 Chapel Street, 
ST KILDA EAST VIC 3183",$275 per week,1,1, ,Apartment / Unit / Flat
"202/4-18 Ferguson Street, 
WILLIAMSTOWN VIC 3016",LEASED,1,1, ,Studio
"11 Mansfield Court, 
BUNDOORA VIC 3083",$280 per week,1,1,4,House
"G10/386 Burwood Highway, 
BURWOOD VIC 3125",$280 per week,1,1, ,Apartment / Unit / Flat
"Room 4/336 Burwood Highway, 
BURWOOD VIC 3125",$280 per week,1,1,1,House
"G20/386 Burwood Highway, 
BURWOOD VIC 3125",$280 Per week,1,1, ,House
"9 Earl Street, 
CARLTON VIC 3053",From $280 per week,1,1, ,Studio
"1C/954 Dandenong Road, 
CAULFIELD EAST VIC 3145",$280 per week,1,1, ,Apartment / Unit / Flat
"95 Carinish Road, 
CLAYTON VIC 3168",$280 per week, ,1, ,Studio
"Rooms/35 Savannah Crescent, 
EPPING VIC 3076",$280pw all bills included,1,1, ,Apartment / Unit / Flat
"5/5 Petrie Street, 
FRANKSTON VIC 3199",280 / wk,2,1,1,Apartment / Unit / Flat
"1/1 Elizabeth Street, 
FRANKSTON VIC 3199",$280 pw,1,1, ,Apartment / Unit / Flat
"2/358 Nepean Highway, 
FRANKSTON VIC 3199",280/wk, ,1, ,Studio
"Room 4/139 Frankston Flinders Road, 
FRANKSTON VIC 3199",$280.00,1,1, ,Studio
