Address,Prices,Bedroom,Bathroom,Parking,Type
"212/127 Nicholson Street, 
BRUNSWICK EAST VIC 3057",$630 per week,2,2,1,Apartment / Unit / Flat
"16 Coronation Street, 
BRUNSWICK WEST VIC 3055",$630pw / $2738pcm,2,2, ,House
"33 Daly Street, 
BRUNSWICK WEST VIC 3055",$630pw / $2738pcm,2,1,1,House
"214/123 Pelham Street, 
CARLTON VIC 3053",$630,2,1, ,Apartment / Unit / Flat
"805/28 Bouverie Street, 
CARLTON VIC 3053",$630 per week Unfurnished,2,2, ,Apartment / Unit / Flat
"L4/11 Bond Street, 
CAULFIELD NORTH VIC 3161",$630 per week,2,1, ,Apartment / Unit / Flat
"6 Narrumburn Rd, 
CLAYTON SOUTH VIC 3169",$630 weekly,4,1,1,House
"10/165 Noone Street, 
CLIFTON HILL VIC 3068",$630 per week,2,2,1,Apartment / Unit / Flat
"33 Grande Belmond Avenue, 
CLYDE VIC 3978",$630,4,2,4,House
"304T/70 Stanley Street, 
COLLINGWOOD VIC 3066",$630,2,2,1,Apartment / Unit / Flat
"6 Kenwood Green, 
DERRIMUT VIC 3026",630,4,2,2,House
"711/8 Pearl River Road, 
DOCKLANDS VIC 3008",$630/week,2,1,1,Apartment / Unit / Flat
"416B/455 Glen Huntly Road, 
ELSTERNWICK VIC 3185",$630 per week,2,2,1,Apartment / Unit / Flat
"85 King Arthur Drive, 
GLEN WAVERLEY VIC 3150",$630 pw,4,2,2,House
"60 Avendon Boulevard, 
GLEN WAVERLEY VIC 3150",$630,3,2,2,Apartment / Unit / Flat
"47 Cape Street, 
HEIDELBERG VIC 3084",$ 630 per week,3,2,1,Townhouse
"81 Southern Road, 
HEIDELBERG HEIGHTS VIC 3081",$630.00 per week,3,3,2,House
"2/39 Marie Avenue, 
HEIDELBERG HEIGHTS VIC 3081",$630.00 per week,3,2,2,Townhouse
"120A Edwin Street, 
HEIDELBERG HEIGHTS VIC 3081",$630 per week,3,2,3,Townhouse
"83 Dryden Way, 
HIGHTON VIC 3216",UNDER OFFER,4,2,2,House
