Address,Prices,Bedroom,Bathroom,Parking,Type
"4/22 Henry Street, 
ST ALBANS VIC 3021",$450 per week,2,1,1,Apartment / Unit / Flat
"2/28 Pennell Avenue, 
ST ALBANS VIC 3021",$450,2,2,1,Apartment / Unit / Flat
"3/46 Fox Street, 
ST ALBANS VIC 3021",$450,3,1,1,Apartment / Unit / Flat
"25 Chandos Court, 
ST ALBANS PARK VIC 3219",$450 pw,3,1,2,House
"293 Wilsons Road, 
ST ALBANS PARK VIC 3219",$450 pw,3,1, ,House
"14 Alma Rd, 
ST KILDA VIC 3182",FURNISHED range from $450 to $500,1,1,1,Apartment / Unit / Flat
"107/182 Barkly Street, 
ST KILDA VIC 3182",$450 pw,1,1,1,Apartment / Unit / Flat
"1/47 Alma Rd, 
ST KILDA VIC 3182",$450 weekly,1,1,1,Apartment / Unit / Flat
"6/28 Grey Street, 
ST KILDA VIC 3182",$450 pw,2,1, ,Apartment / Unit / Flat
"4/28 Wilgah Street, 
ST KILDA EAST VIC 3183",$450.00,1,1,1,Apartment / Unit / Flat
"10/329 Orrong Road, 
ST KILDA EAST VIC 3183",$450,1,1,1,Apartment / Unit / Flat
"4/8 Cardigan Street, 
ST KILDA EAST VIC 3183",$450.00,1,1,1,Apartment / Unit / Flat
"15/207 Canterbury Road, 
ST KILDA WEST VIC 3182",$450 weekly,1,1,1,Apartment / Unit / Flat
"6 Kane Drive, 
ST LEONARDS VIC 3223",$450 pw,4,2,2,House
"46 Thornton Avenue, 
ST LEONARDS VIC 3223",$450 per week,4,2,2,House
"11 Halyard Terrace, 
ST LEONARDS VIC 3223",Negotiable,2,1,2,House
"20 Pardolote Crescent, 
ST LEONARDS VIC 3223",UNDER APPLICATION,4,2,2,House
"14/2 North Avenue, 
STRATHMORE VIC 3041",$450.00,2,1,1,Apartment / Unit / Flat
"6 Opus Street, 
STRATHTULLOH VIC 3338",$450.00,4,2,2,House
"6 Joondalup Street, 
STRATHTULLOH VIC 3338",$450 pw,4,2,2,House
