Address,Prices,Bedroom,Bathroom,Parking,Type
"4 Plant Street, 
MALVERN VIC 3144","$1,450 per week",4,2,1,House
"2501/82 Flinders Street, 
MELBOURNE VIC 3000",$1450 Per Week,3,2,2,Apartment / Unit / Flat
"908/201 Collins Street, 
MELBOURNE VIC 3000",$1450.00,1,1,1,Apartment / Unit / Flat
"132 Park Street, 
ST KILDA WEST VIC 3182",$1450 per week,3,2,1,House
"45 Mary Street, 
ST KILDA WEST VIC 3182",$1450.00 per week,3,2,2,House
"119 Westbury Street, 
BALACLAVA VIC 3183",$1495 Per Week,5,2,1,House
"36 Elm Grove, 
BALACLAVA VIC 3183","$1,495.00",4,2,2,House
"425A Beach Rd, 
BEAUMARIS VIC 3193","$1,500 per week",3,2,2,House
"18 Huntley St, 
BRIGHTON VIC 3186",Leased,3,1, ,House
"108 South Road, 
BRIGHTON VIC 3186","$1,500",4,2,2,House
"11 Arnold Road, 
BRIGHTON EAST VIC 3187","$1,495.00",5,3,2,House
"1B Allfrey Street, 
BRIGHTON EAST VIC 3187","$1,500 pw",4,3,2,Townhouse
"72 Cummins Street, 
BRIGHTON EAST VIC 3187","$1,500.00",4,2,2,House
"30A Cummins Road, 
BRIGHTON EAST VIC 3187","$1,495.00",4,3,2,Townhouse
"1 Margaret Street, 
BRIGHTON EAST VIC 3187","$1,490.00",4,3,2,House
"34 David Street, 
BRUNSWICK VIC 3056",Contact Agent,3,1, ,House
"38 Carlton Street, 
CARLTON VIC 3053","$1,500",3,1, ,House
"870 Swanston St, 
CARLTON VIC 3053","THE DEAL: $1,500 PER WEEK",4,2,1,House
EAST MELBOURNE VIC 3002,"$1,500",1,1,1,Apartment / Unit / Flat
"11 Dunscombe Ave, 
GLEN WAVERLEY VIC 3150","$1,500pw/ $6,518pcm",5,5,3,House
