Address,Prices,Bedroom,Bathroom,Parking,Type
"6 Aquatic Drive, 
CRANBOURNE WEST VIC 3977",$460,3,2,1,House
"10 Push-Pea Way, 
CRANBOURNE WEST VIC 3977",$460.00 per week,3,2,2,Townhouse
"1/5 Robert Street, 
DANDENONG VIC 3175",$460,2,1,1,Apartment / Unit / Flat
"30 Judith Street, 
DANDENONG NORTH VIC 3175",$460 per week,3,1,2,House
"14 Sicily Avenue, 
DEANSIDE VIC 3336",$460.00 Per Week,3,2,2,House
"51 Malone Circuit, 
DEANSIDE VIC 3336",$460,3,2,2,House
"82 Lennon Park Way, 
DERRIMUT VIC 3026",$460,3,2,2,House
"133 Calder Hwy, 
DIGGERS REST VIC 3427",$460.00,3,2,1,House
"916/677 La Trobe Street, 
DOCKLANDS VIC 3008",$460.00,1,1, ,Apartment / Unit / Flat
"35 Hutch Avenue, 
DONNYBROOK VIC 3064",$460 per week,3,2,2,House
"13 Boilersmith Street, 
DONNYBROOK VIC 3064",$460,4,2,2,House
"39 Tata Way, 
DOREEN VIC 3754",$460/week,3,2,1,House
"3/62 Simpson Street, 
EAST MELBOURNE VIC 3002",$460 per week,1,1, ,Apartment / Unit / Flat
"3/123 Tennyson Street, 
ELWOOD VIC 3184",$460,2,1,1,Apartment / Unit / Flat
"5/2 Dickens Street, 
ELWOOD VIC 3184",$460 weekly,2,1,1,Apartment / Unit / Flat
"2/6 Sherbourne Street, 
ESSENDON VIC 3040",$460 Per Week,2,1,1,Apartment / Unit / Flat
"14 Moolort Crescent, 
EYNESBURY VIC 3338",$460 per week / $1999 per month,4,2,2,House
"5 Joel Way, 
EYNESBURY VIC 3338",$460 per week,4,2,2,House
"4 Crowlands Circuit, 
EYNESBURY VIC 3338",$460 per week,4,2,2,House
"9 Esther Court, 
FAWKNER VIC 3060",$460.00 Per Week,3,1,4,House
