Address,Prices,Bedroom,Bathroom,Parking,Type
"1/84 Bluff Road, 
BLACK ROCK VIC 3193",$640.00,2,2,2,Apartment / Unit / Flat
"203B/640 Swanston Street, 
CARLTON VIC 3053",$640 Per Week - Fully Furnished,2,1,1,Apartment / Unit / Flat
"6/27 Malvern Grove, 
CAULFIELD VIC 3162",$640.00,3,2,1,Apartment / Unit / Flat
"71 Spectrum Crescent, 
CLYDE NORTH VIC 3978",$640,4,2,2,House
"2/101 Point Nepean Road, 
DROMANA VIC 3936",$640 pw,3,1,1,Apartment / Unit / Flat
"2 Lee Street, 
FLEMINGTON VIC 3031",$640pw/$2781pcm,2,1, ,House
"2/6 Lansbury Crescent, 
HIGHTON VIC 3216",$640,4,3,2,Townhouse
"60 Parkwood Drive, 
HIGHTON VIC 3216",$640,4,2,2,House
"8 Derby Street, 
KENSINGTON VIC 3031",$640pw/$2781pcm,3,2,1,Townhouse
"1810/80 A Beckett St, 
MELBOURNE VIC 3000",$640,2,1, ,Apartment / Unit / Flat
"3004/318 Queen Street, 
MELBOURNE VIC 3000",$640,2,1, ,Apartment / Unit / Flat
"1408/25 Therry Street, 
MELBOURNE VIC 3000",$640 per week,2,1, ,Apartment / Unit / Flat
"2409/639 Lonsdale Street, 
MELBOURNE VIC 3000",$640.00,2,1, ,Apartment / Unit / Flat
"2901/200 Spencer Street, 
MELBOURNE VIC 3000",$640 pw,2,1,1,Apartment / Unit / Flat
"5/94-96 Chute Street, 
MORDIALLOC VIC 3195",$640 pw,3,1,1,Apartment / Unit / Flat
"109A Hansworth Street, 
MULGRAVE VIC 3170",$640,3,2,1,Townhouse
"C706/111 Canning Street, 
NORTH MELBOURNE VIC 3051",$640,2,1,2,Apartment / Unit / Flat
"1/73 Winifred Street, 
OAK PARK VIC 3046",$640 pw,3,2,1,Townhouse
"4/8 Gregory St, 
OAK PARK VIC 3046",$640 weekly,3,2,1,Apartment / Unit / Flat
"50 Queens Avenue, 
OAKLEIGH VIC 3166",$640,2,1,1,House
