Address,Prices,Bedroom,Bathroom,Parking,Type
"2/21 Logie Street, 
OAKLEIGH VIC 3166",$640,3,1,2,Apartment / Unit / Flat
"1833 Dandenong Road, 
OAKLEIGH EAST VIC 3166",$640,3,1,1,House
"8/517 Royal Parade, 
PARKVILLE VIC 3052",$640.00,3,1,1,Townhouse
"37/8 Graham Street, 
PORT MELBOURNE VIC 3207","$640,00 per week",2,1,2,Apartment / Unit / Flat
"98/73 River Street, 
RICHMOND VIC 3121",$640 per week,2,2,1,Apartment / Unit / Flat
"5/2 Cromwell Road, 
SOUTH YARRA VIC 3141",$640 per week,2,2,1,Apartment / Unit / Flat
"1/33-35 Bromby Street, 
SOUTH YARRA VIC 3141",$640 per week,2,1,1,Apartment / Unit / Flat
"308/152 Sturt Street, 
SOUTHBANK VIC 3006",$640 pw,2,2,1,Apartment / Unit / Flat
"2206/118 Kavanagh Street, 
SOUTHBANK VIC 3006",$640.00,2,2,1,Apartment / Unit / Flat
"3515/70 Southbank Blvd, 
SOUTHBANK VIC 3006",$640,2,1, ,Apartment / Unit / Flat
"98/173 City Road, 
SOUTHBANK VIC 3006",$640.00,2,2,1,Apartment / Unit / Flat
"207/102 Wells Street, 
SOUTHBANK VIC 3006",$640.00,2,2,1,Apartment / Unit / Flat
"1212/180 City Road, 
SOUTHBANK VIC 3006",$640.00,2,1,1,Apartment / Unit / Flat
"1105/260 City Rd, 
SOUTHBANK VIC 3006",$640,1,1, ,Apartment / Unit / Flat
"7/4 Loch Street, 
ST KILDA WEST VIC 3182",$640 pw,2,1, ,Apartment / Unit / Flat
"65 Retreat Crescent, 
SUNBURY VIC 3429",$640 per week,4,2,2,House
"5 Sunhill Court, 
WANDANA HEIGHTS VIC 3216",$640 per week,4,2,2,House
"1 Mackintosh Road, 
WHEELERS HILL VIC 3150",$640 wk,4,2,6,House
"1101/47 Claremont Street, 
SOUTH YARRA VIC 3141",$645,2,1,1,Apartment / Unit / Flat
"2608/105 Clarendon Street, 
SOUTHBANK VIC 3006",$645 per week,2,2, ,Apartment / Unit / Flat
