Address,Prices,Bedroom,Bathroom,Parking,Type
"6/358 Sydenham Road, 
SYDENHAM VIC 3037",$390 pw,2,2,1,Townhouse
"18 Village Ave, 
TAYLORS LAKES VIC 3038",$390 weekly,3,2,1,Townhouse
"2/3 Edna Street, 
THOMASTOWN VIC 3074",$390,2,1,1,Apartment / Unit / Flat
"14/21 Martin Street, 
THORNBURY VIC 3071",$390 per week,2,1,1,Apartment / Unit / Flat
"25 Croxden Avenue, 
THORNHILL PARK VIC 3335",$390,3,2,1,House
"55 Lynwood Drive, 
THORNHILL PARK VIC 3335",$390 pw,3,2,2,Townhouse
"16 Dawson Street, 
THORNHILL PARK VIC 3335",$390,3,2,2,Townhouse
"28 Oriole Drive, 
WERRIBEE VIC 3030",$390 Per Week,3,1,2,House
"1/624 Barkly Street, 
WEST FOOTSCRAY VIC 3012",$390,2,1,2,Apartment / Unit / Flat
"6 Rondell Avenue, 
WEST FOOTSCRAY VIC 3012",$390,3,1,1,House
"9 Melva Crescent, 
WHITTINGTON VIC 3219",$390 per week,3,1,2,House
"39 Smith Street, 
YEA VIC 3717",$390,2,2, ,House
"SC/22 Protea Street, 
CARRUM DOWNS VIC 3201",Seniors Rental Community,1,1, ,Retirement Living
"48 Ellimatta Road, 
MAMBOURIN VIC 3024",$410,4,2,2,House
"69A James Street, 
BELMONT VIC 3216",$395,2,1,1,House
"261 Centre Road, 
BENTLEIGH VIC 3204",$395 per week,1,1,1,Apartment / Unit / Flat
"30 Fantail Way, 
BROOKFIELD VIC 3338",$395,4,2,2,House
"1/325 Stony Point Road, 
CRIB POINT VIC 3919",$395.00 pw,2,1,1,Apartment / Unit / Flat
"8 Mont Albert Road, 
DRUMCONDRA VIC 3215",$395 per week,2,1, ,House
"49 Grey Street, 
EAST GEELONG VIC 3219",$395.00,2,1,1,House
