Address,Prices,Bedroom,Bathroom,Parking,Type
"1008/22 Dorcas Street, 
SOUTHBANK VIC 3006",$650 per week,2,2,1,Apartment / Unit / Flat
"1509/1 Freshwater Place, 
SOUTHBANK VIC 3006",$650,2,1,1,Apartment / Unit / Flat
"4705/60 Kavanagh Street, 
SOUTHBANK VIC 3006",$650.00,2,1, ,Apartment / Unit / Flat
"4505/60 Kavanagh Street, 
SOUTHBANK VIC 3006",$650.00,2,1, ,Apartment / Unit / Flat
"4506E/18 Hoff Boulevard, 
SOUTHBANK VIC 3006",$650 per week,2,2, ,Apartment / Unit / Flat
"18/88 Wells Street, 
SOUTHBANK VIC 3006",$650pw - Refurbished! Washer dryer!,2,1,1,Apartment / Unit / Flat
"2815/70 Southbank Boulevard, 
SOUTHBANK VIC 3006",$650.00,2,1, ,Apartment / Unit / Flat
"2405/105 Clarendon Street, 
SOUTHBANK VIC 3006",$650/week,2,1, ,Apartment / Unit / Flat
"501/152 Sturt Street, 
SOUTHBANK VIC 3006",$650 per week,2,2,1,Apartment / Unit / Flat
"507/152 Sturt Street, 
SOUTHBANK VIC 3006",$650.00,2,2,1,Apartment / Unit / Flat
"1108/80 Clarendon Street, 
SOUTHBANK VIC 3006",$650.00 per week,2,2,1,Apartment / Unit / Flat
"2401/45 Haig Street, 
SOUTHBANK VIC 3006",VIRTUAL TOUR! $650/week,2,2, ,Apartment / Unit / Flat
"128/183 City Road, 
SOUTHBANK VIC 3006",$650 per week,2,2,1,Apartment / Unit / Flat
"2503/151 City Road, 
SOUTHBANK VIC 3006",$650.00,2,1,1,Apartment / Unit / Flat
"607/152 Sturt Street, 
SOUTHBANK VIC 3006",$650.00,2,2,1,Apartment / Unit / Flat
"2901/61-63 Haig Street, 
SOUTHBANK VIC 3006",$650 Per Week,2,1,1,Apartment / Unit / Flat
"2805/63 Haig Street, 
SOUTHBANK VIC 3006",$650 per week Unfurnished,2,2,1,Apartment / Unit / Flat
"21 Alma Grove, 
ST KILDA VIC 3182",$650 per week,2,1,2,House
"1004/6 St Kilda Road, 
ST KILDA VIC 3182",$650 per week,2,2,2,Apartment / Unit / Flat
"309a/33 Inkerman Street, 
ST KILDA VIC 3182",$650.00,2,1,1,Apartment / Unit / Flat
