Address,Prices,Bedroom,Bathroom,Parking,Type
"2 Westbourne Drive, 
WYNDHAM VALE VIC 3024",$400 pw,3,1,2,House
"45 Maryborough Drive, 
WYNDHAM VALE VIC 3024",$400,4,2,1,House
"21 Sonata Street, 
WYNDHAM VALE VIC 3024",$400.00,4,2,2,House
"1/6 Sunset Court, 
HOPPERS CROSSING VIC 3029",$420,3,1,1,House
"G03/27 Police Road, 
MULGRAVE VIC 3170",$420 per week | UNDER APPLICATION,2,1,1,Apartment / Unit / Flat
"30 Grappa Circuit, 
WYNDHAM VALE VIC 3024",$420,3,2,2,House
"5 Crathes Street, 
WYNDHAM VALE VIC 3024",$420,3,2,2,House
"11 Armytage Way, 
WYNDHAM VALE VIC 3024",$420,3,2,2,House
"2/176 Church Street, 
HAMLYN HEIGHTS VIC 3215",$405.00,2,1,1,Apartment / Unit / Flat
"28 Sodium Street, 
KALKALLO VIC 3064",$405 PER WEEK,3,2,1,House
"3/62 Cunningham Street, 
NORTHCOTE VIC 3070",$405pw / $1760pcm,1,1,1,Apartment / Unit / Flat
"6/57a The Corso, 
PARKDALE VIC 3195",$405,1,1,1,Apartment / Unit / Flat
"102/153B High Street, 
PRAHRAN VIC 3181",$420,1,1,1,Apartment / Unit / Flat
"406/157 Fitzroy Street, 
ST KILDA VIC 3182",$405 weekly,1,1, ,Apartment / Unit / Flat
"191A Reservoir Road, 
SUNBURY VIC 3429",$405 per week,3,1,1,House
"313/1 MORELAND STREET, 
FOOTSCRAY VIC 3011",$425,1,1,1,Apartment / Unit / Flat
"4/11 Kelso Street, 
MENTONE VIC 3194",$425,1,1,1,Apartment / Unit / Flat
"34 Yallourn Street, 
ARDEER VIC 3022",$410,2,1,2,House
"7 Maxweld Street, 
ARDEER VIC 3022",$410,3,1,3,House
"18B Libau Avenue, 
BELL PARK VIC 3215",$410 p.w.,2,2,1,Apartment / Unit / Flat
