Address,Prices,Bedroom,Bathroom,Parking,Type
"7/50 Bowlers Avenue, 
GEELONG WEST VIC 3218",$520 per week,1,1,1,Apartment / Unit / Flat
"48 Maitland Street, 
GEELONG WEST VIC 3218",$520,4,1,1,House
"1 Weller Street, 
GEELONG WEST VIC 3218",$520.00,3,1,2,House
"2/78 Leonard Street, 
GLENROY VIC 3046",$520,2,1,1,House
"5 Roy Street, 
GLENROY VIC 3046",$495 per week,2,1,1,House
"4/233-235 Nepean Street, 
GREENSBOROUGH VIC 3088",$520 per week,3,2,2,Townhouse
"23 Diaz Drive, 
GROVEDALE VIC 3216",$520 per week,4,2,2,House
"16 Waratah Place, 
GROVEDALE VIC 3216",$520 per week,4,2,2,House
"2/23 Alkoomi Avenue, 
HAMLYN HEIGHTS VIC 3215",$520,3,2,1,Townhouse
"3 Canungra Close, 
HAMPTON PARK VIC 3976",$520 per week | LEASED,3,1,4,House
"203/109 Cape St, 
HEIDELBERG VIC 3084",$520 weekly,2,1,1,Apartment / Unit / Flat
"90 Altona Street, 
HEIDELBERG HEIGHTS VIC 3081",$520,3,1,3,House
"1/4 Ceram Court, 
HEIDELBERG WEST VIC 3081",$520 PER WEEK,2,2,1,Townhouse
"128 Thornhill Road, 
HIGHTON VIC 3216",$520 pw,3,2,2,House
"2/25 Latrobe Street, 
HUGHESDALE VIC 3166","$520pw/$2,260pcm",2,1,1,Apartment / Unit / Flat
"112A/56 Myrtle Steet, 
IVANHOE VIC 3079",$520pw/$2260pcm,2,2,1,Apartment / Unit / Flat
"406/58 Myrtle St, 
IVANHOE VIC 3079",$520 weekly,2,2,1,Apartment / Unit / Flat
"8 Margot Circuit, 
KALKALLO VIC 3064",$520,4,2,2,House
"7/50 Henry Street, 
KENSINGTON VIC 3031",$520 Per Week,2,1,1,Apartment / Unit / Flat
"3/77 Messmate Street, 
LALOR VIC 3075",$520.00,2,2,1,Townhouse
