Address,Prices,Bedroom,Bathroom,Parking,Type
"13 Glider Street, 
MOUNT DUNEED VIC 3217",$625.00 per week,4,2,2,House
"2/20 Black Street, 
OAKLEIGH EAST VIC 3166",$625,3,1,1,House
"2/16 Lanham Street, 
OAKLEIGH EAST VIC 3166",$625.00 per week,3,1,3,Apartment / Unit / Flat
"52 Sunset Strip, 
OCEAN GROVE VIC 3226",$625 weekly,4,2,2,House
"18a Crane Ct, 
OCEAN GROVE VIC 3226",$625 weekly,3,2,1,Apartment / Unit / Flat
"3/218 Como Parade West, 
PARKDALE VIC 3195",$625,2,2,1,Apartment / Unit / Flat
"108/115 Nott Street, 
PORT MELBOURNE VIC 3207",$625.00,2,1,1,Apartment / Unit / Flat
"181a Liardet Street, 
PORT MELBOURNE VIC 3207",$625.00,1,1,1,House
"108/31 Grattan Street, 
PRAHRAN VIC 3181",$625,2,2,1,Apartment / Unit / Flat
"9/10 Clifton Street, 
PRAHRAN VIC 3181",$625,2,2,1,Townhouse
"518/31 Grattan Street, 
PRAHRAN VIC 3181",$625 pw,2,2,1,Apartment / Unit / Flat
"405/39 Park Street, 
SOUTH MELBOURNE VIC 3205",$625 Per Week,2,2,1,Apartment / Unit / Flat
"713/8 Daly Street, 
SOUTH YARRA VIC 3141",$625,2,1,1,Apartment / Unit / Flat
"104/183 City Road, 
SOUTHBANK VIC 3006",$625 per week,2,1,1,Apartment / Unit / Flat
"4605/45 Clarke Street, 
SOUTHBANK VIC 3006",$625 pw,2,2, ,Apartment / Unit / Flat
"1506/45 Clarke Street, 
SOUTHBANK VIC 3006",$625 pw,2,2, ,Apartment / Unit / Flat
"23/17 Robe Street, 
ST KILDA VIC 3182",$625 per week,2,2,1,Apartment / Unit / Flat
"10/4A Lansdowne Road, 
ST KILDA EAST VIC 3183",$625 pw,2,2,2,Apartment / Unit / Flat
"25 Flinders Street, 
THORNBURY VIC 3071",$625 per week,3,1,1,House
"25 Flinders Street, 
THORNBURY VIC 3071",$625 per week,3,1,1,House
