Address,Prices,Bedroom,Bathroom,Parking,Type
"2/52 Childers Street, 
CRANBOURNE VIC 3977",$320 per week, ,1,1,House
"50 Childers Street, 
CRANBOURNE VIC 3977",$320 per week,1,1,1,House
"52 Childers Street, 
CRANBOURNE VIC 3977",$320 per week,1,1, ,House
"101 Ballarat Road, 
FOOTSCRAY VIC 3011",$309,6,2, ,Apartment / Unit / Flat
"4/45 Broomfield Road, 
ALPHINGTON VIC 3078",$310.00,1,1,1,Apartment / Unit / Flat
"10/90 Yarralea Street, 
ALPHINGTON VIC 3078",$310.00,1,1,1,Apartment / Unit / Flat
"17/3 Holmes Street, 
BRUNSWICK EAST VIC 3057",$310 per week,1,1, ,Apartment / Unit / Flat
"8/46 Princes Highway, 
DANDENONG VIC 3175",$310,2,1,1,Apartment / Unit / Flat
"1/145 Princes Highway, 
DANDENONG VIC 3175",$ 310 PER WEEK,2,1, ,Apartment / Unit / Flat
"65/949 Dandenong Road, 
MALVERN EAST VIC 3145",$310.00 per week,1,1, ,Apartment / Unit / Flat
"6/39 Wickham Street, 
MELTON SOUTH VIC 3338",$310 pw,2,1,1,Apartment / Unit / Flat
"2/10 Bowen Street, 
MOONEE PONDS VIC 3039",$310 Per Week,1,1, ,Apartment / Unit / Flat
"11/9 Murrumbeena Road, 
MURRUMBEENA VIC 3163",$310.00,1,1,1,Apartment / Unit / Flat
"1/15 Watsonia Grove, 
NORLANE VIC 3214",$310 pw,1,1,1,Apartment / Unit / Flat
"104/64 Wellington Street, 
ST KILDA VIC 3182",$310.00 per week, ,1, ,Studio
"96A Silvereye Crescent, 
WERRIBEE VIC 3030",$310,2,1,1,Apartment / Unit / Flat
"4/5 Lukis AVE, 
WILLIAMS LANDING VIC 3027",$310,1,1, ,Studio
"26/18-20 Glen Street, 
WERRIBEE VIC 3030",$325,2,1,1,House
"1/109 Lygon Street, 
CARLTON VIC 3053",$315 per week pw,1,1, ,Apartment / Unit / Flat
"2/24 Anderson Street, 
EAST GEELONG VIC 3219",**APPLICATIONS CLOSED - UNDER OFFER**,2,1,1,Apartment / Unit / Flat
