Address,Prices,Bedroom,Bathroom,Parking,Type
"17 Saxony Drive, 
EPPING VIC 3076",$600 per week pw,4,2,2,House
"25 Camouflage Drive, 
EPPING VIC 3076",$600 PER WEEK,4,2,3,House
"58 Greenfields Drive, 
EPPING VIC 3076",$600 PER WEEK,4,2,2,House
"1 Highgate Hill, 
EPPING VIC 3076",$600 PER WEEK,4,2,2,House
"4/1178 Sydney Road, 
FAWKNER VIC 3060",$600,2,2,1,Townhouse
"202/58- 72 Queens Parade, 
FITZROY NORTH VIC 3068",$600pw/$2607pcm,2,2,1,Apartment / Unit / Flat
"3/146 Ascot Vale Road, 
FLEMINGTON VIC 3031",$600,2,2,1,Townhouse
"1 Norwood Street, 
FLEMINGTON VIC 3031",$595 Per Week,2,1,1,House
"2 Bed 2 Bath/48 Cowper Street, 
FOOTSCRAY VIC 3011",$600 P/W,2,2, ,Apartment / Unit / Flat
"1504C/2 Tannery Walk, 
FOOTSCRAY VIC 3011",$600 per week,3,2,2,Apartment / Unit / Flat
"601/8 Joseph Road, 
FOOTSCRAY VIC 3011",$600 per week,2,2,1,Apartment / Unit / Flat
"103/12-18 Napier Street, 
FOOTSCRAY VIC 3011",600 Per Week,2,1,1,Apartment / Unit / Flat
"25 Dudley Street, 
FOOTSCRAY VIC 3011",$595pw/ $2585pcm,3,1, ,House
"224 Buckley Street, 
FOOTSCRAY VIC 3011",$600pw,2,2,1,Townhouse
"814/2 Joseph Road, 
FOOTSCRAY VIC 3011",$600 per week,2,2,1,Apartment / Unit / Flat
"2/19 Inglis Avenue, 
FRANKSTON VIC 3199",$595 per week,3,2,2,Townhouse
"3 Swift Street, 
FRANKSTON VIC 3199",$595 pw,3,2,2,House
"1 Charlotte Court, 
FRANKSTON SOUTH VIC 3199",$600,3,2,2,House
"1 Gugger Place, 
FYANSFORD VIC 3218",$600 per week,4,2,2,House
"1002/18 Malone Street, 
GEELONG VIC 3220",$600 per week,2,2,1,Apartment / Unit / Flat
