Address,Prices,Bedroom,Bathroom,Parking,Type
"1202/141 La Trobe St, 
MELBOURNE VIC 3000",$620 per week (whitegoods included),2,1, ,Apartment / Unit / Flat
"716/118 Franklin Street, 
MELBOURNE VIC 3000",$620.00,2,1, ,Apartment / Unit / Flat
"99 Franklin Street, 
MELBOURNE VIC 3000","Furnished, bills, WiFi inc. modern studios from $620 per week",1,1, ,Apartment / Unit / Flat
"501/139 Bourke Street, 
MELBOURNE VIC 3000",$620 per week,2,1, ,Apartment / Unit / Flat
"1703/68 La Trobe Street, 
MELBOURNE VIC 3000",$620 pw,2,1,1,Apartment / Unit / Flat
"6xx/68 La Trobe Street, 
MELBOURNE VIC 3000",$620 Per Week,2,1,1,Apartment / Unit / Flat
"809/118 Russell Street, 
MELBOURNE VIC 3000",$620 PER WEEK,1,1,1,Apartment / Unit / Flat
"2209/668 Bourke St, 
MELBOURNE VIC 3000",$620,2,1,1,Apartment / Unit / Flat
"4410/220 Spencer Street, 
MELBOURNE VIC 3000",$620,2,1,1,Apartment / Unit / Flat
"2601/228 La Trobe St, 
MELBOURNE VIC 3000",$620/W Furnished,1,1, ,Apartment / Unit / Flat
"3004/36 La Trobe Street, 
MELBOURNE VIC 3000",$620/week,2,1, ,Apartment / Unit / Flat
"904/253 Franklin Street, 
MELBOURNE VIC 3000",$620 weekly,2,1, ,Apartment / Unit / Flat
"112/416 St Kilda Road, 
MELBOURNE VIC 3004",$620.00,2,1,1,Apartment / Unit / Flat
"22 Friendship Avenue, 
MILL PARK VIC 3082",$620.00,4,2,2,House
"2/121 Chapel Rd, 
MOORABBIN VIC 3189",$620 weekly,2,2,1,Townhouse
"2/25 Seaton Road, 
MORNINGTON VIC 3931",$620 per week,2,2,1,Townhouse
"5 Gurners Lane, 
MOUNT MARTHA VIC 3934",$620,3,1,2,House
"7A Monica Close, 
MOUNT WAVERLEY VIC 3149",$620.00,4,2,1,House
"2/2 Carrol Grove, 
MOUNT WAVERLEY VIC 3149",$620,3,2,2,Apartment / Unit / Flat
"454 Abbotsford Street, 
NORTH MELBOURNE VIC 3051",$620 pw,2,1, ,Townhouse
