Address,Prices,Bedroom,Bathroom,Parking,Type
"3707/442 Elizabeth St, 
MELBOURNE VIC 3000","$1,100 weekly",3,2,1,Apartment / Unit / Flat
"305/543 Elizabeth Street, 
MELBOURNE VIC 3000",$1100 per week,2,2,1,Apartment / Unit / Flat
"4008/27 Therry Street, 
MELBOURNE VIC 3000",$1100 per week,3,2,1,Apartment / Unit / Flat
"1/8 Collins Street, 
MENTONE VIC 3194","$1,100.00",3,2,1,House
"15 Cook Street, 
MORNINGTON VIC 3931",$1100 per week,4,2,2,House
"17 Cameron Way, 
MOUNT ELIZA VIC 3930",$1100 per week,5,5,2,House
"4 Moondah Drive, 
MOUNT ELIZA VIC 3930",$1100 / wk,4,3,4,House
"15 Lothian street, 
NORTH MELBOURNE VIC 3051","$1,100",3,2,2,House
"24A McKay Street, 
PARKDALE VIC 3195","$1,100.00",4,3,2,Townhouse
"1-3 Magdalen Street, 
PASCOE VALE VIC 3044","$1,100 pw",5,2,2,House
"56 Beacon Vista, 
PORT MELBOURNE VIC 3207",$1100.00 per week,3,2,2,House
"8 Janet Court, 
PORTSEA VIC 3944",$1100 Per Week - Fully Furnished,4,2,3,House
"15 Lang Street, 
PRINCES HILL VIC 3054","$1,100.00",4,2, ,House
"11 Hunter St, 
RICHMOND VIC 3121","$1,100 weekly",3,2,2,House
"3/27 Rotherwood Street, 
RICHMOND VIC 3121","$1,100",3,2,1,House
"103 Vincent Street, 
SANDRINGHAM VIC 3191","$1,100.00",4,3,2,House
"5c/18 Albert Road, 
SOUTH MELBOURNE VIC 3205","$1,100",3,2,1,House
"402/138 Ferrars Street, 
SOUTH MELBOURNE VIC 3205","$1,100",3,2,1,Apartment / Unit / Flat
"47 Cromwell Road, 
SOUTH YARRA VIC 3141","$1,100 per week",3,1, ,House
"101/101 River Street, 
SOUTH YARRA VIC 3141",$1100 per week,3,2,2,Apartment / Unit / Flat
