Address,Prices,Bedroom,Bathroom,Parking,Type
"A/21 Grace Street, 
RYE VIC 3941",$700 BRAND NEW TOWNHOUSE,4,2,3,Townhouse
"207/8 Anchor Place, 
SAFETY BEACH VIC 3936",$700 per week,2,2,2,Apartment / Unit / Flat
"8A Mckenzie Street, 
SEAFORD VIC 3198",$700,3,2,2,House
"34 Tennyson Street, 
SEDDON VIC 3011",$700 pw,3,1, ,House
"3 Ryan Way, 
SOMERVILLE VIC 3912",$700,4,2,2,House
"2012/50 Albert Road, 
SOUTH MELBOURNE VIC 3205",Facing Breathtaking Views $700 per week,2,2,1,Apartment / Unit / Flat
"602/338 Kings Way, 
SOUTH MELBOURNE VIC 3205",$695.00,2,2,1,Apartment / Unit / Flat
"1309/50 Claremont Street, 
SOUTH YARRA VIC 3141",$695 per week,2,2,2,Apartment / Unit / Flat
"808/2 Claremont Street, 
SOUTH YARRA VIC 3141",$700,2,2,1,House
"703/18 Yarra Street, 
SOUTH YARRA VIC 3141",$700/week,1,1, ,Apartment / Unit / Flat
"205/7 Claremont Street, 
SOUTH YARRA VIC 3141",$700,2,1,1,Apartment / Unit / Flat
"2202/35 Malcolm Street, 
SOUTH YARRA VIC 3141",$700,2,1,1,Apartment / Unit / Flat
"509/34-36 Wilson Street, 
SOUTH YARRA VIC 3141",$700.00,2,1,1,Apartment / Unit / Flat
"3004/35 Malcolm Street, 
SOUTH YARRA VIC 3141",$700/week,2,1,1,Apartment / Unit / Flat
"1108/2 Claremont Street, 
SOUTH YARRA VIC 3141",$700/per week,2,2,1,Apartment / Unit / Flat
"207/471 Malvern Road, 
SOUTH YARRA VIC 3141",$700 per week,2,2,1,Apartment / Unit / Flat
"1403/681 Chapel Street, 
SOUTH YARRA VIC 3141",$695 per week,2,2,1,Apartment / Unit / Flat
"1311N/229 Toorak Road, 
SOUTH YARRA VIC 3141",Fully Furnished $700 per week,2,1,1,House
"601/649 Chapel Street, 
SOUTH YARRA VIC 3141",$700 per week,2,2, ,Apartment / Unit / Flat
"1710/60 Kavanagh Street, 
SOUTHBANK VIC 3006",$700.00,2,2,1,Apartment / Unit / Flat
