Address,Prices,Bedroom,Bathroom,Parking,Type
"22 Spirit Boulevard, 
CRANBOURNE EAST VIC 3977",$550.00 per week,3,2,2,House
"10 Gregory Court, 
CRANBOURNE NORTH VIC 3977",$550,5,3,4,House
"57 Chantenay Parade, 
CRANBOURNE NORTH VIC 3977",$550,4,2,2,House
"115 Courtenay Avenue, 
CRANBOURNE NORTH VIC 3977",$550 per week,4,2,2,House
"20 Jasa Crescent, 
CRANBOURNE WEST VIC 3977",$550 per week,4,2,2,House
"11 Eminence Drive, 
CRANBOURNE WEST VIC 3977",$550,3,2,2,House
"2/11 Burrows Avenue, 
DANDENONG VIC 3175",$ 550 PER WEEK,3,2,2,Townhouse
"Thomas Street, 
DANDENONG VIC 3175",$550,1,1, ,Studio
"162 Sinclairs Road, 
DEANSIDE VIC 3336",LEASED IN A WEEK @ $550.00 Per Week,4,2,2,House
"164 Sinclairs Road, 
DEANSIDE VIC 3336",$550.00 Per Week,4,2,2,House
"38 Normanby Boulevard, 
DEANSIDE VIC 3336",$550.00 Per Week,4,2,2,House
"6 Wrexham Ct, 
DEER PARK VIC 3023",$550 weekly,5,2,2,House
"100 Main Hurstbridge Road, 
DIAMOND CREEK VIC 3089",$550 per week,3,1,4,House
"1312/6-22 Pearl River Road, 
DOCKLANDS VIC 3008",$550 pw,1,1, ,Apartment / Unit / Flat
"1204/387 Docklands Drive, 
DOCKLANDS VIC 3008",$550/wk,1,1, ,Apartment / Unit / Flat
"509/838 Bourke Street, 
DOCKLANDS VIC 3008",$550.00,1,1, ,Apartment / Unit / Flat
"N210/241 Harbour Esplanade, 
DOCKLANDS VIC 3008",$550 per week,1,1, ,Apartment / Unit / Flat
"1601/8 Pearl River Road, 
DOCKLANDS VIC 3008",$550 Per Week,1,1, ,Apartment / Unit / Flat
"2301/628 Flinders Street, 
DOCKLANDS VIC 3008",$550.00,1,1, ,Apartment / Unit / Flat
"6D/8 Waterside Place, 
DOCKLANDS VIC 3008",$550 per week,1,1,1,Apartment / Unit / Flat
