Address,Prices,Bedroom,Bathroom,Parking,Type
"13 Longbow Terrace, 
CRANBOURNE NORTH VIC 3977",$620 per week,4,2,2,House
"6 Bridport Street, 
CRANBOURNE WEST VIC 3977",$620 pw,4,2,2,House
"14 Godfrey Crescent, 
DANDENONG VIC 3175",$620 Per Week,4,1,2,House
"603/628 Flinders Street, 
DOCKLANDS VIC 3008",$650 Per Week,2,2, ,Apartment / Unit / Flat
"3515/628 Flinders Street, 
DOCKLANDS VIC 3008",$650 Per Week,2,1, ,Apartment / Unit / Flat
"405/1 Point Park Crescent, 
DOCKLANDS VIC 3008",Unfurnished $620,1,1,1,Apartment / Unit / Flat
"4006/628 Flinders Street, 
DOCKLANDS VIC 3008",$620.00,1,1, ,Apartment / Unit / Flat
"2901/231 Harbour Esplanade, 
DOCKLANDS VIC 3008",$620 pw,2,1,1,Apartment / Unit / Flat
"218/60 Siddeley Street, 
DOCKLANDS VIC 3008",$620,2,2, ,Apartment / Unit / Flat
"2309A/100 Harbour Esplanade, 
DOCKLANDS VIC 3008",$620.00,1,1,1,Apartment / Unit / Flat
"1316/628 Flinders Street, 
DOCKLANDS VIC 3008",$620 per week,2,1, ,Apartment / Unit / Flat
"42 Resort Boulevard, 
DOREEN VIC 3754",$620 per week,4,2,2,House
"2/114 Maltravers Road, 
EAGLEMONT VIC 3084",$620.00,3,2,1,Townhouse
"54 Anderson Street, 
EAST GEELONG VIC 3219",$620 per week,5,2,1,House
"6/198 Sherbourne Road, 
ELTHAM VIC 3095",$620.00,3,2,2,Townhouse
"1/166 Ogilvie Street, 
ESSENDON VIC 3040",$620.00,3,1,2,Villa
"37 Reid Street, 
FITZROY NORTH VIC 3068",$620.00,2,1, ,House
"7/55 Reid Street, 
FITZROY NORTH VIC 3068",UNDER APPLICATION,2,2,1,Apartment / Unit / Flat
"9 Queen Street, 
FITZROY NORTH VIC 3068",$620.00,3,1, ,House
"1702/6 Joseph road, 
FOOTSCRAY VIC 3011",$620 P/W,2,2,2,Apartment / Unit / Flat
