Address,Prices,Bedroom,Bathroom,Parking,Type
"39B Hampshire Rd, 
GLEN WAVERLEY VIC 3150",$480.00 per week,3,2,1,Townhouse
"45 Venezia Promenade, 
GREENVALE VIC 3059",UNDER APPLICATION,3,2,2,Townhouse
"20 Fluent Lane,, 
GREENVALE VIC 3059",$480,3,3,2,Townhouse
"8 Fitzgerald Road, 
HALLAM VIC 3803",$480,3,2,4,House
"94 Ballarat Road, 
HAMLYN HEIGHTS VIC 3215",$500,3,2,3,House
"36 Derby Road, 
HERNE HILL VIC 3218",LEASED,3,1,2,House
"1 Gamston Court, 
HIGHTON VIC 3216",$480 Per Week,3,2,1,Townhouse
"17 Gwyther Road, 
HIGHTON VIC 3216",$480.00,3,1,4,House
"50 Wattle Valley Drive, 
HILLSIDE VIC 3037",$500,4,2,2,House
"58 Melfin Drive, 
HILLSIDE VIC 3037",$480 Per Week,3,2,1,Townhouse
"24 Toulouse Crescent, 
HOPPERS CROSSING VIC 3029",$480 per week,3,2,2,House
"6/94 St Elmo Road, 
IVANHOE VIC 3079",$480,2,1,1,Apartment / Unit / Flat
"4/88 Marshall Street, 
IVANHOE VIC 3079",$480 pw pw,2,1,1,Apartment / Unit / Flat
"74 Arcturus Drive, 
KALKALLO VIC 3064",$480 per week,4,2,1,House
"316/80 Ormond Street, 
KENSINGTON VIC 3031",$480 Per Week,2,1,1,Apartment / Unit / Flat
"506/70 Speakmen Street, 
KENSINGTON VIC 3031",$480 per week,2,2,1,Apartment / Unit / Flat
"53 Bundeena Avenue, 
KEYSBOROUGH VIC 3173",$480 per week,3,1,1,House
"4 Somerset Drive, 
KEYSBOROUGH VIC 3173",$480 Per Week,3,1,1,House
"39 Kirkton Drive, 
KURUNJANG VIC 3337",$480 pw,4,2,2,House
"7 Louise Street, 
LALOR VIC 3075",$480,3,1,1,House
