Address,Prices,Bedroom,Bathroom,Parking,Type
"111/87 Mount Street, 
HEIDELBERG VIC 3084",$590,2,2,1,Apartment / Unit / Flat
"17 Osney Avenue, 
IVANHOE VIC 3079",$590 Per Week,3,1,3,House
"22 Merrick Street, 
KEYSBOROUGH VIC 3173",$590,4,2,2,House
"56 Sunlight Circuit, 
LARA VIC 3212",$590 per week,4,2,2,House
"73 Sunlight Circuit, 
LARA VIC 3212",$590.00 per week,4,2,2,House
"2/19 Ardrie Road, 
MALVERN EAST VIC 3145",$590 per week,2,2,1,Apartment / Unit / Flat
"105/5 Claire Street, 
MCKINNON VIC 3204",$590 per week,2,2,1,Apartment / Unit / Flat
"3903/160 Spencer Street, 
MELBOURNE VIC 3000",$590 per week,1,1, ,Apartment / Unit / Flat
"3006/63 La Trobe Street, 
MELBOURNE VIC 3000",$590,1,1, ,Apartment / Unit / Flat
"1605/68 La Trobe Street, 
MELBOURNE VIC 3000",$590 pw,2,1,1,Apartment / Unit / Flat
"3/143 Franklin Street, 
MELBOURNE VIC 3000",$590 p/w,2,2,1,Apartment / Unit / Flat
"4102/639 Lonsdale St, 
MELBOURNE VIC 3000",$590 weekly,2,1, ,Apartment / Unit / Flat
"4413/33 Rose Lane, 
MELBOURNE VIC 3000",$590 weekly,1,1,1,Apartment / Unit / Flat
"3602/288 Spencer Street, 
MELBOURNE VIC 3000",$590 Per Week,2,1,1,Apartment / Unit / Flat
"3813/33 Rose Lane, 
MELBOURNE VIC 3000",$590.00,2,1,1,Apartment / Unit / Flat
"1403/568 Collins Street, 
MELBOURNE VIC 3000",$590,2,1, ,Apartment / Unit / Flat
"701/315 La Trobe Street, 
MELBOURNE VIC 3000",$590 PW Partial Furnished,2,1, ,Apartment / Unit / Flat
"2203/135 A'Beckett Street, 
MELBOURNE VIC 3000",$590,1,1, ,Apartment / Unit / Flat
"5/85 Herbert Street, 
MORNINGTON VIC 3931",$590 per week,3,2,2,House
"34 Cornflower Way, 
MOUNT DUNEED VIC 3217",$590 per week,4,2,2,House
