Address,Prices,Bedroom,Bathroom,Parking,Type
"2 Perry Court, 
BRIGHTON EAST VIC 3187",$760.00,3,1,2,House
"2 Curzon Street, 
BRIGHTON EAST VIC 3187",$760.00,3,1,3,House
"3/134 Highbury Road, 
BURWOOD VIC 3125",$760 Per Week,4,3,2,Townhouse
"4/287-289 Gillies Street, 
FAIRFIELD VIC 3078",$760,3,2,1,Townhouse
"71 Scotchmer Street, 
FITZROY NORTH VIC 3068",$760pw / $3302pcm,3,1,1,House
"202/263A Springvale Road, 
GLEN WAVERLEY VIC 3150",$760,2,2,1,Apartment / Unit / Flat
"37A Heather Avenue, 
KEILOR EAST VIC 3033",$760.00,4,3,2,House
"29 Cedar Drive, 
MARIBYRNONG VIC 3032",$760,5,4,2,House
"4307/462 Elizabeth Street, 
MELBOURNE VIC 3000",$760,2,1, ,Apartment / Unit / Flat
"3404/442 Elizabeth Street, 
MELBOURNE VIC 3000",$760,2,1,1,Apartment / Unit / Flat
"31 Bethanga Street, 
MOUNT ELIZA VIC 3930",$760.00,4,3,6,House
"133 Kent Street, 
RICHMOND VIC 3121",$760.00,2,1,1,House
"43 Yarrayne Street, 
RYE VIC 3941",$760.00 pw - Includes Gardening,4,2, ,House
"25 Kelvin Grove, 
THORNBURY VIC 3071",$760 per week,2,1, ,House
"21 Condenser Drive, 
YARRAVILLE VIC 3013",$760 per week,3,2,1,Townhouse
"320 Plummer Street, 
PORT MELBOURNE VIC 3207",Price On Application,3,2,1,Apartment / Unit / Flat
"308/648 Lonsdale Street, 
MELBOURNE VIC 3000","$765 Per Week, $75 PW Extra If Furniture Provided",2,2, ,Apartment / Unit / Flat
"503/12 Queens Rd, 
MELBOURNE VIC 3004",THE DEAL: $765 PER WEEK,2,2,1,Apartment / Unit / Flat
"504/543 Elizabeth Street, 
MELBOURNE VIC 3000",$765 per week,2,2, ,Apartment / Unit / Flat
"404/88 Beach Street, 
PORT MELBOURNE VIC 3207",$765.00,2,2,1,Apartment / Unit / Flat
