Address,Prices,Bedroom,Bathroom,Parking,Type
"2/211 Edwardes Street, 
RESERVOIR VIC 3073",$330 per week,1,1,1,Apartment / Unit / Flat
"3/102 Crookston Road, 
RESERVOIR VIC 3073",$330 per week,2,1, ,Apartment / Unit / Flat
"3/277 Nepean Highway, 
SEAFORD VIC 3198",$330.00 per week,2,1,1,Apartment / Unit / Flat
"719/65 Acland Street, 
ST KILDA VIC 3182",$330 per week,1,1, ,Apartment / Unit / Flat
"7/2 Murray Street, 
THORNBURY VIC 3071",$330.00,1,1,1,Apartment / Unit / Flat
"2/14 Kelly Street, 
WERRIBEE VIC 3030",$330 per week,2,1,1,Apartment / Unit / Flat
"5/16 Warleigh Road, 
WEST FOOTSCRAY VIC 3012",$330 per week,1,1,1,Apartment / Unit / Flat
"1/19 Cole Street, 
WILLIAMSTOWN VIC 3016",$330 per week,1,1, ,Apartment / Unit / Flat
"37 Derwent Road, 
WERRIBEE VIC 3030",$350 per week,3,1,2,Apartment / Unit / Flat
"3/123 Shaftesbury Parade, 
THORNBURY VIC 3071",$350 Weekly,1,1,1,Apartment / Unit / Flat
"53 Morwell Cres, 
DALLAS VIC 3047",$335,3,1,2,House
"4/1 Ferndale Avenue, 
HIGHTON VIC 3216",$335,1,1,1,Apartment / Unit / Flat
"28 Wyoming Avenue, 
CORIO VIC 3214",$350,3,1,4,House
"1/4 Goegan Street, 
WERRIBEE VIC 3030",$350,2,1,1,Apartment / Unit / Flat
"9/22 Magnolia Road, 
GARDENVALE VIC 3185",$339 weekly,1,1,1,Apartment / Unit / Flat
"8/5 King Edward Avenue, 
ALBION VIC 3020",$340,2,1,1,Apartment / Unit / Flat
"8/17 Munro Street, 
ASCOT VALE VIC 3032",$340 per week,2,1,1,Apartment / Unit / Flat
"4/10 Fitzgibbon Avenue, 
BRUNSWICK VIC 3056",$340 per week,1,1,1,Apartment / Unit / Flat
"10/6 Garnet Street, 
BRUNSWICK VIC 3056",$340.00 Per Week,1,1,1,Apartment / Unit / Flat
"4 Sharman Court, 
BUNDOORA VIC 3083",$340 per week/$1477 per month,5,1, ,House
