Address,Prices,Bedroom,Bathroom,Parking,Type
"48 Woodbury Street, 
WILLIAMS LANDING VIC 3027",$720.00 per week,5,3,2,House
"72 Kororoit Creek Road, 
WILLIAMSTOWN VIC 3016",$720.00 per week,3,2,1,Townhouse
"3/37 Stephen Street, 
YARRAVILLE VIC 3013",$720.00 per week,3,2,2,Townhouse
"6 Gareth Avenue, 
BEAUMARIS VIC 3193",$725,4,2,2,House
"186 Barkly Street, 
BRUNSWICK VIC 3056",UNDER APPLICATION,2,1,1,House
"2/357 Lygon Street, 
BRUNSWICK VIC 3056",$725.00 Per Week,3,1,1,Townhouse
"1C Cumming Street, 
BRUNSWICK WEST VIC 3055",$725.00,3,1,2,Townhouse
"1C Cumming Street, 
BRUNSWICK WEST VIC 3055",$725.00,3,1,2,Townhouse
"19 Henry Street, 
CARLTON NORTH VIC 3054",$725 weekly,3,1, ,House
"18 Curtain Street, 
CARLTON NORTH VIC 3054",$725 PW / $3150 PCM,2,1, ,House
"46 Enterprize Avenue, 
CHELSEA HEIGHTS VIC 3196",$725.00,4,2,1,House
"2/48 Panorama Street, 
CLAYTON VIC 3168",$725,4,2,1,House
"46 Clifton Avenue, 
CLIFTON HILL VIC 3068",$725.00,2,1,1,Townhouse
"46 Clifton Avenue, 
CLIFTON HILL VIC 3068",$725.00,2,1,1,Townhouse
"407/75 Wellington Street, 
COLLINGWOOD VIC 3066",$725,2,2,1,Apartment / Unit / Flat
"1103/387 Docklands Drive, 
DOCKLANDS VIC 3008",$725,2,1,1,Apartment / Unit / Flat
"1/2 Wellington Crescent, 
EAST MELBOURNE VIC 3002",$725.00 per week,2,2,1,Apartment / Unit / Flat
"5/5 Flower Street, 
ESSENDON VIC 3040",$725.00,3,2,2,Townhouse
"21 John Street, 
IVANHOE VIC 3079",$725.00,3,2,2,House
"21 John Street, 
IVANHOE VIC 3079",$725.00,3,2,2,House
